tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
52,2.00,49,48,52,31,0.57,47,62,48,1.35,61,25,35,29,57,35,1.61,1.07,1.11,0.89,1.61,1.11,11,18,30,2.50,2.68,2.22,57,54,39,21,21,18,46,50,45,1.45,64,38,29,32,1.57,1.16,0.86,1.06,7,30,2.43,2.22,57,39,14,18,50,45,1.25,14,32,71,38,1.00,1.06,2.00,1.16,14,30,3.00,2.22,57,39,29,18,43,45,29,21,29,50,29,21,7,14,14,21,43,43,43,57,4 - 2,Lorient,Le Mans,pmatch.asp?league=france2_2020&stats=223-19-17-2020,Tue 4 Feb
71,1.71,59,35,52,32,0.79,39,63,48,1.35,21,29,35,21,36,35,0.96,1.00,1.11,0.93,1.07,1.11,57,36,30,1.89,2.07,2.22,32,25,39,4,18,18,61,36,45,1.45,43,38,14,32,1.14,1.16,0.64,1.06,43,30,1.79,2.22,36,39,0,18,50,45,1.25,14,32,50,38,0.79,1.06,1.36,1.16,36,30,2.14,2.22,21,39,14,18,43,45,43,21,21,50,29,7,0,21,14,7,43,43,36,29,1 - 1,Nancy,Sochaux,pmatch.asp?league=france2_2020&stats=221-1-3-2020,Tue 4 Feb
42,0.57,38,53,52,34,0.79,29,47,48,1.35,14,29,35,61,43,35,0.75,1.11,1.11,1.54,1.21,1.11,25,29,30,2.29,2.32,2.22,43,46,39,25,11,18,39,61,45,1.45,14,38,71,32,0.57,1.16,1.64,1.06,14,30,2.21,2.22,36,39,21,18,29,45,1.25,14,32,50,38,0.64,1.06,1.14,1.16,36,30,1.79,2.22,36,39,7,18,50,45,14,14,7,29,57,57,29,29,7,0,50,43,21,14,1 - 2,Orleans,Rodez Aveyron,pmatch.asp?league=france2_2020&stats=230-2-15-2020,Tue 4 Feb
39,0.85,41,55,52,58,2.14,55,45,48,1.35,25,54,35,50,21,35,0.79,1.36,1.11,1.43,0.79,1.11,25,25,30,2.21,2.14,2.22,36,36,39,11,21,18,32,39,45,1.45,23,38,62,32,0.69,1.16,1.69,1.06,15,30,2.38,2.22,38,39,15,18,23,45,1.25,64,32,14,38,1.50,1.06,0.71,1.16,21,30,2.21,2.22,36,39,21,18,36,45,31,23,0,23,54,46,38,64,50,29,36,14,0,7,2 - 3,Paris FC,AC Ajaccio,pmatch.asp?league=france2_2020&stats=228-20-5-2020,Tue 4 Feb
62,1.86,58,35,52,46,1.29,50,58,48,1.35,39,36,35,29,32,35,0.86,1.43,1.11,0.71,1.18,1.11,32,32,30,1.57,2.61,2.22,18,46,39,11,25,18,29,54,45,1.45,50,38,14,32,1.00,1.16,0.50,1.06,36,30,1.50,2.22,14,39,7,18,21,45,1.25,36,32,43,38,1.43,1.06,1.36,1.16,21,30,2.79,2.22,57,39,36,18,43,45,64,43,14,21,36,14,7,36,21,21,43,36,21,21,0 - 0,Valenciennes,Guingamp,pmatch.asp?league=france2_2020&stats=222-14-7-2020,Tue 4 Feb
42,1.57,45,55,52,35,0.86,39,60,48,1.35,54,29,35,21,36,35,1.36,1.11,1.11,0.79,1.07,1.11,25,36,30,2.14,2.18,2.22,36,36,39,21,29,18,39,46,45,1.45,43,38,29,32,1.21,1.16,0.86,1.06,29,30,2.07,2.22,36,39,21,18,43,45,1.25,21,32,57,38,0.86,1.06,1.29,1.16,21,30,2.14,2.22,29,39,29,18,36,45,50,36,21,43,21,7,0,14,7,0,36,57,50,14,2 - 3,AC Ajaccio,Auxerre,pmatch.asp?league=france2_2020&stats=232-5-16-2020,Fri 7 Feb
46,1.07,46,66,52,61,1.13,59,45,48,1.35,32,25,35,39,50,35,0.93,0.79,1.11,1.14,1.43,1.11,29,25,30,2.07,2.21,2.22,43,36,39,18,11,18,29,32,45,1.45,27,38,47,32,0.80,1.16,1.40,1.06,27,30,2.20,2.22,40,39,27,18,40,45,1.25,27,32,40,38,0.87,1.06,1.20,1.16,33,30,2.07,2.22,33,39,7,18,40,45,33,13,7,40,47,27,27,33,20,13,40,40,27,27,1 - 2,Chambly,Paris FC,pmatch.asp?league=france2_2020&stats=239-13-20-2020,Fri 7 Feb
48,1.71,60,56,52,38,1.14,42,65,48,1.35,50,39,35,21,29,35,1.25,0.86,1.11,0.89,0.71,1.11,29,32,30,2.14,1.57,2.22,36,18,39,18,11,18,46,29,45,1.45,50,38,29,32,1.50,1.16,1.00,1.06,21,30,2.50,2.22,43,39,29,18,50,45,1.25,29,32,43,38,0.71,1.06,0.93,1.16,29,30,1.64,2.22,21,39,14,18,36,45,21,21,36,50,29,29,7,29,14,7,36,50,36,7,3 - 1,Clermont,Valenciennes,pmatch.asp?league=france2_2020&stats=237-9-14-2020,Fri 7 Feb
50,1.57,47,40,52,50,1.21,58,50,48,1.35,39,29,35,21,36,35,1.36,1.18,1.11,0.89,1.21,1.11,39,36,30,2.25,2.39,2.22,43,43,39,21,14,18,50,57,45,1.45,36,38,14,32,1.29,1.16,0.71,1.06,50,30,2.00,2.22,29,39,21,18,50,45,1.25,29,32,36,38,1.36,1.06,1.21,1.16,36,30,2.57,2.22,50,39,14,18,79,45,43,29,21,50,21,7,7,14,7,14,79,14,7,21,1 - 1,Le Havre,Caen,pmatch.asp?league=france2_2020&stats=236-6-4-2020,Fri 7 Feb
65,1.21,53,39,52,58,0.79,62,47,48,1.35,21,14,35,50,61,35,1.07,0.75,1.11,1.46,1.54,1.11,29,25,30,2.54,2.29,2.22,36,43,39,25,25,18,50,39,45,1.45,29,38,36,32,1.14,1.16,1.14,1.06,36,30,2.29,2.22,29,39,14,18,36,45,1.25,14,32,50,38,0.93,1.06,1.43,1.16,36,30,2.36,2.22,50,39,29,18,50,45,29,21,21,36,43,36,14,21,0,29,50,50,29,29,2 - 0,Niort,Orleans,pmatch.asp?league=france2_2020&stats=238-11-2-2020,Fri 7 Feb
66,1.50,71,53,52,29,0.71,41,65,48,1.35,29,21,35,43,21,35,1.11,0.96,1.11,1.21,0.93,1.11,29,57,30,2.32,1.89,2.22,46,32,39,11,4,18,61,61,45,1.45,43,38,36,32,1.57,1.16,1.29,1.06,21,30,2.86,2.22,57,39,14,18,71,45,1.25,0,32,29,38,0.79,1.06,1.21,1.16,71,30,2.00,2.22,29,39,7,18,71,45,14,14,36,71,14,14,29,14,0,0,71,29,14,14,1 - 1,Rodez Aveyron,Nancy,pmatch.asp?league=france2_2020&stats=240-15-1-2020,Fri 7 Feb
68,1.64,61,37,52,31,0.57,47,62,48,1.35,29,25,35,36,57,35,1.00,1.07,1.11,1.07,1.61,1.11,36,18,30,2.07,2.68,2.22,25,54,39,18,21,18,36,50,45,1.45,43,38,21,32,1.21,1.16,0.79,1.06,36,30,2.00,2.22,29,39,21,18,29,45,1.25,14,32,71,38,1.00,1.06,2.00,1.16,14,30,3.00,2.22,57,39,29,18,43,45,50,36,29,29,36,21,14,14,14,21,43,43,43,57,1 - 0,Sochaux,Le Mans,pmatch.asp?league=france2_2020&stats=231-3-17-2020,Fri 7 Feb
49,1.79,59,68,52,62,1.50,50,39,48,1.35,57,32,35,32,43,35,1.21,0.79,1.11,0.89,1.36,1.11,11,25,30,2.11,2.14,2.22,39,39,39,11,11,18,43,43,45,1.45,57,38,36,32,1.43,1.16,1.21,1.06,7,30,2.64,2.22,64,39,14,18,64,45,1.25,43,32,36,38,0.79,1.06,1.07,1.16,21,30,1.86,2.22,36,39,0,18,36,45,29,29,36,64,7,7,29,36,29,7,36,36,29,14,2 - 0,Troyes,Chateauroux,pmatch.asp?league=france2_2020&stats=233-12-10-2020,Fri 7 Feb
54,1.50,50,42,52,48,1.86,51,52,48,1.35,36,61,35,32,29,35,1.43,1.61,1.11,1.18,0.89,1.11,32,11,30,2.61,2.50,2.22,46,57,39,25,21,18,54,46,45,1.45,36,38,21,32,1.43,1.16,1.00,1.06,43,30,2.43,2.22,36,39,14,18,64,45,1.25,57,32,29,38,1.64,1.06,0.93,1.16,14,30,2.57,2.22,57,39,29,18,43,45,21,21,29,64,14,14,0,36,36,14,43,21,21,21,2 - 1,Guingamp,Lorient,pmatch.asp?league=france2_2020&stats=234-7-19-2020,Sat 8 Feb
57,2.14,49,38,52,51,1.29,52,55,48,1.35,54,25,35,18,25,35,1.39,0.96,1.11,0.86,1.04,1.11,29,50,30,2.25,2.00,2.22,39,32,39,21,21,18,43,54,45,1.45,64,38,14,32,1.36,1.16,0.64,1.06,21,30,2.00,2.22,36,39,21,18,29,45,1.25,29,32,29,38,1.00,1.06,1.14,1.16,43,30,2.14,2.22,36,39,21,18,50,45,71,57,14,29,14,0,7,43,21,14,50,29,7,21,0 - 0,Lens,Grenoble,pmatch.asp?league=france2_2020&stats=235-18-8-2020,Mon 10 Feb
65,1.57,61,40,52,54,1.46,54,34,48,1.35,29,32,35,36,39,35,1.11,0.93,1.11,1.07,1.14,1.11,36,29,30,2.18,2.07,2.22,36,43,39,29,18,18,46,29,45,1.45,36,38,14,32,1.36,1.16,0.86,1.06,50,30,2.21,2.22,43,39,29,18,57,45,1.25,38,32,31,38,1.08,1.06,0.85,1.16,31,30,1.92,2.22,46,39,8,18,15,45,36,14,21,57,29,7,14,54,31,23,15,54,31,23,0 - 0,Auxerre,Chambly,pmatch.asp?league=france2_2020&stats=241-16-13-2020,Fri 14 Feb
50,1.21,42,50,52,51,1.86,41,32,48,1.35,29,57,35,36,32,35,1.18,1.21,1.11,1.21,0.89,1.11,36,11,30,2.39,2.11,2.22,43,39,39,14,11,18,57,43,45,1.45,29,38,36,32,1.00,1.16,1.21,1.06,36,30,2.21,2.22,36,39,14,18,36,45,1.25,57,32,29,38,1.00,1.06,0.57,1.16,14,30,1.57,2.22,14,39,7,18,21,45,36,14,14,36,50,29,29,57,50,29,21,29,21,7,0 - 1,Caen,Troyes,pmatch.asp?league=france2_2020&stats=249-4-12-2020,Fri 14 Feb
49,1.21,48,45,52,35,0.64,47,61,48,1.35,25,21,35,25,50,35,0.96,1.07,1.11,1.04,1.46,1.11,50,29,30,2.00,2.54,2.22,32,36,39,21,25,18,54,50,45,1.45,21,38,21,32,0.93,1.16,0.93,1.06,57,30,1.86,2.22,29,39,21,18,57,45,1.25,14,32,64,38,1.00,1.06,1.79,1.16,21,30,2.79,2.22,43,39,36,18,64,45,29,7,21,57,36,14,14,14,14,7,64,21,21,21,3 - 1,Grenoble,Niort,pmatch.asp?league=france2_2020&stats=244-8-11-2020,Fri 14 Feb
69,1.29,53,38,52,34,0.79,29,47,48,1.35,25,29,35,57,43,35,1.07,1.11,1.11,1.61,1.21,1.11,18,29,30,2.68,2.32,2.22,54,46,39,21,11,18,50,61,45,1.45,36,38,43,32,1.14,1.16,1.21,1.06,21,30,2.36,2.22,50,39,14,18,57,45,1.25,14,32,50,38,0.64,1.06,1.14,1.16,36,30,1.79,2.22,36,39,7,18,50,45,36,21,21,57,21,7,0,29,7,0,50,43,21,14,0 - 0,Le Mans,Rodez Aveyron,pmatch.asp?league=france2_2020&stats=242-17-15-2020,Fri 14 Feb
42,0.57,38,53,52,58,2.14,55,45,48,1.35,14,54,35,61,21,35,0.75,1.36,1.11,1.54,0.79,1.11,25,25,30,2.29,2.14,2.22,43,36,39,25,21,18,39,39,45,1.45,14,38,71,32,0.57,1.16,1.64,1.06,14,30,2.21,2.22,36,39,21,18,29,45,1.25,64,32,14,38,1.50,1.06,0.71,1.16,21,30,2.21,2.22,36,39,21,18,36,45,14,14,7,29,57,57,29,64,50,29,36,14,0,7,0 - 3,Orleans,AC Ajaccio,pmatch.asp?league=france2_2020&stats=245-2-5-2020,Fri 14 Feb
39,0.85,41,55,52,50,1.57,53,60,48,1.35,25,39,35,50,21,35,0.79,1.36,1.11,1.43,0.89,1.11,25,39,30,2.21,2.25,2.22,36,43,39,11,21,18,32,50,45,1.45,23,38,62,32,0.69,1.16,1.69,1.06,15,30,2.38,2.22,38,39,15,18,23,45,1.25,43,32,29,38,1.43,1.06,1.07,1.16,29,30,2.50,2.22,57,39,21,18,50,45,31,23,0,23,54,46,38,29,21,29,50,29,21,29,1 - 0,Paris FC,Le Havre,pmatch.asp?league=france2_2020&stats=243-20-6-2020,Fri 14 Feb
62,1.86,58,35,52,32,0.79,39,63,48,1.35,39,29,35,29,36,35,0.86,1.00,1.11,0.71,1.07,1.11,32,36,30,1.57,2.07,2.22,18,25,39,11,18,18,29,36,45,1.45,50,38,14,32,1.00,1.16,0.50,1.06,36,30,1.50,2.22,14,39,7,18,21,45,1.25,14,32,50,38,0.79,1.06,1.36,1.16,36,30,2.14,2.22,21,39,14,18,43,45,64,43,14,21,36,14,7,21,14,7,43,43,36,29,3 - 2,Valenciennes,Sochaux,pmatch.asp?league=france2_2020&stats=247-14-3-2020,Fri 14 Feb
52,2.00,49,48,52,52,1.86,40,44,48,1.35,61,50,35,29,21,35,1.61,1.25,1.11,0.89,0.89,1.11,11,29,30,2.50,2.14,2.22,57,36,39,21,18,18,46,46,45,1.45,64,38,29,32,1.57,1.16,0.86,1.06,7,30,2.43,2.22,57,39,14,18,50,45,1.25,50,32,14,38,1.00,1.06,0.79,1.16,36,30,1.79,2.22,29,39,7,18,43,45,29,21,29,50,29,21,7,43,29,0,43,29,14,7,0 - 1,Lorient,Clermont,pmatch.asp?league=france2_2020&stats=248-19-9-2020,Sat 15 Feb
71,1.71,59,35,52,46,1.29,50,58,48,1.35,21,36,35,21,32,35,0.96,1.43,1.11,0.93,1.18,1.11,57,32,30,1.89,2.61,2.22,32,46,39,4,25,18,61,54,45,1.45,43,38,14,32,1.14,1.16,0.64,1.06,43,30,1.79,2.22,36,39,0,18,50,45,1.25,36,32,43,38,1.43,1.06,1.36,1.16,21,30,2.79,2.22,57,39,36,18,43,45,43,21,21,50,29,7,0,36,21,21,43,36,21,21,0 - 1,Nancy,Guingamp,pmatch.asp?league=france2_2020&stats=246-1-7-2020,Sat 15 Feb
38,0.93,50,61,52,43,1.64,51,62,48,1.35,32,54,35,43,18,35,0.79,1.39,1.11,1.36,0.86,1.11,25,29,30,2.14,2.25,2.22,39,39,39,11,21,18,43,43,45,1.45,21,38,50,32,0.79,1.16,1.64,1.06,29,30,2.43,2.22,43,39,21,18,50,45,1.25,43,32,21,38,1.43,1.06,1.07,1.16,36,30,2.50,2.22,43,39,21,18,57,45,14,7,14,50,43,36,21,29,14,29,57,29,14,29,3 - 2,Chateauroux,Lens,pmatch.asp?league=france2_2020&stats=250-10-18-2020,Mon 17 Feb
42,1.57,45,55,52,31,0.57,47,62,48,1.35,54,25,35,21,57,35,1.36,1.07,1.11,0.79,1.61,1.11,25,18,30,2.14,2.68,2.22,36,54,39,21,21,18,39,50,45,1.45,43,38,29,32,1.21,1.16,0.86,1.06,29,30,2.07,2.22,36,39,21,18,43,45,1.25,14,32,71,38,1.00,1.06,2.00,1.16,14,30,3.00,2.22,57,39,29,18,43,45,50,36,21,43,21,7,0,14,14,21,43,43,43,57,2 - 0,AC Ajaccio,Le Mans,pmatch.asp?league=france2_2020&stats=251-5-17-2020,Fri 21 Feb
46,1.07,46,66,52,29,0.71,41,65,48,1.35,32,21,35,39,21,35,0.93,0.96,1.11,1.14,0.93,1.11,29,57,30,2.07,1.89,2.22,43,32,39,18,4,18,29,61,45,1.45,27,38,47,32,0.80,1.16,1.40,1.06,27,30,2.20,2.22,40,39,27,18,40,45,1.25,0,32,29,38,0.79,1.06,1.21,1.16,71,30,2.00,2.22,29,39,7,18,71,45,33,13,7,40,47,27,27,14,0,0,71,29,14,14,2 - 1,Chambly,Nancy,pmatch.asp?league=france2_2020&stats=259-13-1-2020,Fri 21 Feb
48,1.71,60,56,52,61,1.13,59,45,48,1.35,50,25,35,21,50,35,1.25,0.79,1.11,0.89,1.43,1.11,29,25,30,2.14,2.21,2.22,36,36,39,18,11,18,46,32,45,1.45,50,38,29,32,1.50,1.16,1.00,1.06,21,30,2.50,2.22,43,39,29,18,50,45,1.25,27,32,40,38,0.87,1.06,1.20,1.16,33,30,2.07,2.22,33,39,7,18,40,45,21,21,36,50,29,29,7,33,20,13,40,40,27,27,0 - 1,Clermont,Paris FC,pmatch.asp?league=france2_2020&stats=256-9-20-2020,Fri 21 Feb
49,1.21,48,45,52,62,1.50,50,39,48,1.35,25,32,35,25,43,35,0.96,0.79,1.11,1.04,1.36,1.11,50,25,30,2.00,2.14,2.22,32,39,39,21,11,18,54,43,45,1.45,21,38,21,32,0.93,1.16,0.93,1.06,57,30,1.86,2.22,29,39,21,18,57,45,1.25,43,32,36,38,0.79,1.06,1.07,1.16,21,30,1.86,2.22,36,39,0,18,36,45,29,7,21,57,36,14,14,36,29,7,36,36,29,14,0 - 1,Grenoble,Chateauroux,pmatch.asp?league=france2_2020&stats=258-8-10-2020,Fri 21 Feb
54,1.50,50,42,52,32,0.79,39,63,48,1.35,36,29,35,32,36,35,1.43,1.00,1.11,1.18,1.07,1.11,32,36,30,2.61,2.07,2.22,46,25,39,25,18,18,54,36,45,1.45,36,38,21,32,1.43,1.16,1.00,1.06,43,30,2.43,2.22,36,39,14,18,64,45,1.25,14,32,50,38,0.79,1.06,1.36,1.16,36,30,2.14,2.22,21,39,14,18,43,45,21,21,29,64,14,14,0,21,14,7,43,43,36,29,1 - 1,Guingamp,Sochaux,pmatch.asp?league=france2_2020&stats=253-7-3-2020,Fri 21 Feb
50,1.57,47,40,52,58,0.79,62,47,48,1.35,39,14,35,21,61,35,1.36,0.75,1.11,0.89,1.54,1.11,39,25,30,2.25,2.29,2.22,43,43,39,21,25,18,50,39,45,1.45,36,38,14,32,1.29,1.16,0.71,1.06,50,30,2.00,2.22,29,39,21,18,50,45,1.25,14,32,50,38,0.93,1.06,1.43,1.16,36,30,2.36,2.22,50,39,29,18,50,45,43,29,21,50,21,7,7,21,0,29,50,50,29,29,1 - 2,Le Havre,Orleans,pmatch.asp?league=france2_2020&stats=255-6-2-2020,Fri 21 Feb
65,1.21,53,39,52,38,1.14,42,65,48,1.35,21,39,35,50,29,35,1.07,0.86,1.11,1.46,0.71,1.11,29,32,30,2.54,1.57,2.22,36,18,39,25,11,18,50,29,45,1.45,29,38,36,32,1.14,1.16,1.14,1.06,36,30,2.29,2.22,29,39,14,18,36,45,1.25,29,32,43,38,0.71,1.06,0.93,1.16,29,30,1.64,2.22,21,39,14,18,36,45,29,21,21,36,43,36,14,29,14,7,36,50,36,7,1 - 0,Niort,Valenciennes,pmatch.asp?league=france2_2020&stats=257-11-14-2020,Fri 21 Feb
66,1.50,71,53,52,48,1.86,51,52,48,1.35,29,61,35,43,29,35,1.11,1.61,1.11,1.21,0.89,1.11,29,11,30,2.32,2.50,2.22,46,57,39,11,21,18,61,46,45,1.45,43,38,36,32,1.57,1.16,1.29,1.06,21,30,2.86,2.22,57,39,14,18,71,45,1.25,57,32,29,38,1.64,1.06,0.93,1.16,14,30,2.57,2.22,57,39,29,18,43,45,14,14,36,71,14,14,29,36,36,14,43,21,21,21,0 - 1,Rodez Aveyron,Lorient,pmatch.asp?league=france2_2020&stats=260-15-19-2020,Fri 21 Feb
57,2.14,49,38,52,50,1.21,58,50,48,1.35,54,29,35,18,36,35,1.39,1.18,1.11,0.86,1.21,1.11,29,36,30,2.25,2.39,2.22,39,43,39,21,14,18,43,57,45,1.45,64,38,14,32,1.36,1.16,0.64,1.06,21,30,2.00,2.22,36,39,21,18,29,45,1.25,29,32,36,38,1.36,1.06,1.21,1.16,36,30,2.57,2.22,50,39,14,18,79,45,71,57,14,29,14,0,7,14,7,14,79,14,7,21,1 - 4,Lens,Caen,pmatch.asp?league=france2_2020&stats=254-18-4-2020,Sat 22 Feb
49,1.79,59,68,52,35,0.86,39,60,48,1.35,57,29,35,32,36,35,1.21,1.11,1.11,0.89,1.07,1.11,11,36,30,2.11,2.18,2.22,39,36,39,11,29,18,43,46,45,1.45,57,38,36,32,1.43,1.16,1.21,1.06,7,30,2.64,2.22,64,39,14,18,64,45,1.25,21,32,57,38,0.86,1.06,1.29,1.16,21,30,2.14,2.22,29,39,29,18,36,45,29,29,36,64,7,7,29,14,7,0,36,57,50,14,3 - 1,Troyes,Auxerre,pmatch.asp?league=france2_2020&stats=252-12-16-2020,Mon 24 Feb
65,1.57,61,40,52,35,0.64,47,61,48,1.35,29,21,35,36,50,35,1.11,1.07,1.11,1.07,1.46,1.11,36,29,30,2.18,2.54,2.22,36,36,39,29,25,18,46,50,45,1.45,36,38,14,32,1.36,1.16,0.86,1.06,50,30,2.21,2.22,43,39,29,18,57,45,1.25,14,32,64,38,1.00,1.06,1.79,1.16,21,30,2.79,2.22,43,39,36,18,64,45,36,14,21,57,29,7,14,14,14,7,64,21,21,21,3 - 1,Auxerre,Niort,pmatch.asp?league=france2_2020&stats=267-16-11-2020,Fri 28 Feb
50,1.21,42,50,52,51,1.29,52,55,48,1.35,29,25,35,36,25,35,1.18,0.96,1.11,1.21,1.04,1.11,36,50,30,2.39,2.00,2.22,43,32,39,14,21,18,57,54,45,1.45,29,38,36,32,1.00,1.16,1.21,1.06,36,30,2.21,2.22,36,39,14,18,36,45,1.25,29,32,29,38,1.00,1.06,1.14,1.16,43,30,2.14,2.22,36,39,21,18,50,45,36,14,14,36,50,29,29,43,21,14,50,29,7,21,2 - 0,Caen,Grenoble,pmatch.asp?league=france2_2020&stats=265-4-8-2020,Fri 28 Feb
38,0.93,50,61,52,50,1.57,53,60,48,1.35,32,39,35,43,21,35,0.79,1.36,1.11,1.36,0.89,1.11,25,39,30,2.14,2.25,2.22,39,43,39,11,21,18,43,50,45,1.45,21,38,50,32,0.79,1.16,1.64,1.06,29,30,2.43,2.22,43,39,21,18,50,45,1.25,43,32,29,38,1.43,1.06,1.07,1.16,29,30,2.50,2.22,57,39,21,18,50,45,14,7,14,50,43,36,21,29,21,29,50,29,21,29,0 - 3,Chateauroux,Le Havre,pmatch.asp?league=france2_2020&stats=266-10-6-2020,Fri 28 Feb
69,1.29,53,38,52,46,1.29,50,58,48,1.35,25,36,35,57,32,35,1.07,1.43,1.11,1.61,1.18,1.11,18,32,30,2.68,2.61,2.22,54,46,39,21,25,18,50,54,45,1.45,36,38,43,32,1.14,1.16,1.21,1.06,21,30,2.36,2.22,50,39,14,18,57,45,1.25,36,32,43,38,1.43,1.06,1.36,1.16,21,30,2.79,2.22,57,39,36,18,43,45,36,21,21,57,21,7,0,36,21,21,43,36,21,21,2 - 1,Le Mans,Guingamp,pmatch.asp?league=france2_2020&stats=268-17-7-2020,Fri 28 Feb
71,1.71,59,35,52,52,1.86,40,44,48,1.35,21,50,35,21,21,35,0.96,1.25,1.11,0.93,0.89,1.11,57,29,30,1.89,2.14,2.22,32,36,39,4,18,18,61,46,45,1.45,43,38,14,32,1.14,1.16,0.64,1.06,43,30,1.79,2.22,36,39,0,18,50,45,1.25,50,32,14,38,1.00,1.06,0.79,1.16,36,30,1.79,2.22,29,39,7,18,43,45,43,21,21,50,29,7,0,43,29,0,43,29,14,7,1 - 2,Nancy,Clermont,pmatch.asp?league=france2_2020&stats=261-1-9-2020,Fri 28 Feb
42,0.57,38,53,52,51,1.86,41,32,48,1.35,14,57,35,61,32,35,0.75,1.21,1.11,1.54,0.89,1.11,25,11,30,2.29,2.11,2.22,43,39,39,25,11,18,39,43,45,1.45,14,38,71,32,0.57,1.16,1.64,1.06,14,30,2.21,2.22,36,39,21,18,29,45,1.25,57,32,29,38,1.00,1.06,0.57,1.16,14,30,1.57,2.22,14,39,7,18,21,45,14,14,7,29,57,57,29,57,50,29,21,29,21,7,0 - 2,Orleans,Troyes,pmatch.asp?league=france2_2020&stats=270-2-12-2020,Fri 28 Feb
68,1.64,61,37,52,34,0.79,29,47,48,1.35,29,29,35,36,43,35,1.00,1.11,1.11,1.07,1.21,1.11,36,29,30,2.07,2.32,2.22,25,46,39,18,11,18,36,61,45,1.45,43,38,21,32,1.21,1.16,0.79,1.06,36,30,2.00,2.22,29,39,21,18,29,45,1.25,14,32,50,38,0.64,1.06,1.14,1.16,36,30,1.79,2.22,36,39,7,18,50,45,50,36,29,29,36,21,14,29,7,0,50,43,21,14,1 - 1,Sochaux,Rodez Aveyron,pmatch.asp?league=france2_2020&stats=263-3-15-2020,Fri 28 Feb
62,1.86,58,35,52,58,2.14,55,45,48,1.35,39,54,35,29,21,35,0.86,1.36,1.11,0.71,0.79,1.11,32,25,30,1.57,2.14,2.22,18,36,39,11,21,18,29,39,45,1.45,50,38,14,32,1.00,1.16,0.50,1.06,36,30,1.50,2.22,14,39,7,18,21,45,1.25,64,32,14,38,1.50,1.06,0.71,1.16,21,30,2.21,2.22,36,39,21,18,36,45,64,43,14,21,36,14,7,64,50,29,36,14,0,7,0 - 0,Valenciennes,AC Ajaccio,pmatch.asp?league=france2_2020&stats=262-14-5-2020,Fri 28 Feb
52,2.00,49,48,52,54,1.46,54,34,48,1.35,61,32,35,29,39,35,1.61,0.93,1.11,0.89,1.14,1.11,11,29,30,2.50,2.07,2.22,57,43,39,21,18,18,46,29,45,1.45,64,38,29,32,1.57,1.16,0.86,1.06,7,30,2.43,2.22,57,39,14,18,50,45,1.25,38,32,31,38,1.08,1.06,0.85,1.16,31,30,1.92,2.22,46,39,8,18,15,45,29,21,29,50,29,21,7,54,31,23,15,54,31,23,1 - 2,Lorient,Chambly,pmatch.asp?league=france2_2020&stats=264-19-13-2020,Sat 29 Feb
39,0.85,41,55,52,43,1.64,51,62,48,1.35,25,54,35,50,18,35,0.79,1.39,1.11,1.43,0.86,1.11,25,29,30,2.21,2.25,2.22,36,39,39,11,21,18,32,43,45,1.45,23,38,62,32,0.69,1.16,1.69,1.06,15,30,2.38,2.22,38,39,15,18,23,45,1.25,43,32,21,38,1.43,1.06,1.07,1.16,36,30,2.50,2.22,43,39,21,18,57,45,31,23,0,23,54,46,38,29,14,29,57,29,14,29,0 - 2,Paris FC,Lens,pmatch.asp?league=france2_2020&stats=269-20-18-2020,Mon 2 Mar
