tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
58,2.37,58,40,53,48,1.05,48,54,47,1.39,63,32,39,21,53,39,2.08,1.26,1.52,1.11,1.71,1.52,16,16,22,3.18,2.97,3.04,74,63,63,32,29,34,66,61,62,1.47,74,42,11,36,2.42,1.62,0.89,1.42,16,22,3.32,3.04,68,63,37,34,53,62,1.31,32,36,58,42,1.21,1.42,1.84,1.62,11,22,3.05,3.04,58,63,32,34,63,62,42,37,42,53,11,5,11,16,11,16,63,26,21,32,5 - 1,Lazio,Sampdoria,pmatch.asp?league=italy_2020&stats=193-10-9-2020,Sat 18 Jan
53,1.42,64,52,53,38,0.79,50,56,47,1.39,37,29,39,39,53,39,1.82,1.21,1.52,1.66,1.79,1.52,24,18,22,3.47,3.00,3.04,76,61,63,42,34,34,68,58,62,1.47,42,42,42,36,2.32,1.62,1.74,1.42,16,22,4.05,3.04,89,63,53,34,74,62,1.31,21,36,63,42,1.21,1.42,2.00,1.62,16,22,3.21,3.04,58,63,47,34,53,62,16,16,47,74,11,11,21,16,16,21,53,32,32,42,2 - 1,Sassuolo,Torino,pmatch.asp?league=italy_2020&stats=199-14-13-2020,Sat 18 Jan
53,1.74,51,48,53,53,1.37,57,54,47,1.39,47,32,39,32,34,39,1.61,1.34,1.52,1.32,1.26,1.52,21,34,22,2.92,2.61,3.04,58,53,63,26,26,34,68,63,62,1.47,53,42,32,36,1.63,1.62,1.26,1.42,16,22,2.89,3.04,68,63,32,34,68,62,1.31,37,36,37,42,1.53,1.42,1.37,1.62,26,22,2.89,3.04,68,63,32,34,68,62,21,16,47,68,16,11,32,21,5,26,68,26,11,26,0 - 2,Napoli,Fiorentina,pmatch.asp?league=italy_2020&stats=192-4-3-2020,Sat 18 Jan
50,1.74,49,43,53,47,1.11,51,55,47,1.39,50,32,39,26,45,39,1.66,0.97,1.52,1.21,1.34,1.52,24,24,22,2.87,2.32,3.04,55,45,63,34,24,34,58,42,62,1.47,47,42,21,36,1.63,1.62,1.05,1.42,32,22,2.68,3.04,47,63,32,34,58,62,1.31,32,36,53,42,1.00,1.42,1.47,1.62,16,22,2.47,3.04,42,63,21,34,42,62,37,26,16,58,16,5,16,32,26,21,42,32,26,16,3 - 2,AC Milan,Udinese,pmatch.asp?league=italy_2020&stats=194-6-5-2020,Sun 19 Jan
49,1.21,48,45,53,35,0.89,38,51,47,1.39,32,32,39,39,34,39,1.37,1.24,1.52,1.71,1.34,1.52,29,34,22,3.08,2.58,3.04,63,47,63,34,18,34,76,58,62,1.47,26,42,32,36,1.32,1.62,1.53,1.42,42,22,2.84,3.04,58,63,21,34,84,62,1.31,16,36,42,42,0.95,1.42,1.37,1.62,42,22,2.32,3.04,37,63,11,34,58,62,5,5,26,84,11,11,26,26,16,11,58,26,16,16,1 - 1,Bologna,Hellas Verona,pmatch.asp?league=italy_2020&stats=196-16-15-2020,Sun 19 Jan
56,0.74,60,43,53,44,1.05,38,50,47,1.39,16,29,39,66,39,39,0.92,1.37,1.52,2.08,1.47,1.52,18,32,22,3.00,2.84,3.04,63,50,63,26,32,34,55,58,62,1.47,16,42,58,36,1.11,1.62,1.79,1.42,26,22,2.89,3.04,68,63,21,34,58,62,1.31,21,36,37,42,1.05,1.42,1.47,1.62,42,22,2.53,3.04,53,63,26,34,58,62,16,11,11,58,32,26,47,21,16,21,58,26,21,21,2 - 2,Brescia,Cagliari,pmatch.asp?league=italy_2020&stats=198-12-11-2020,Sun 19 Jan
49,0.89,58,48,53,52,2.26,51,53,47,1.39,24,63,39,55,11,39,1.37,2.13,1.52,2.24,0.95,1.52,21,26,22,3.61,3.08,3.04,76,66,63,55,34,34,68,61,62,1.47,21,42,53,36,1.58,1.62,2.16,1.42,26,22,3.74,3.04,74,63,58,34,79,62,1.31,68,36,11,42,2.16,1.42,1.00,1.62,21,22,3.16,3.04,68,63,32,34,63,62,5,5,26,79,16,16,42,32,32,47,63,5,5,16,1 - 1,Lecce,Inter Milan,pmatch.asp?league=italy_2020&stats=200-20-19-2020,Sun 19 Jan
56,1.16,51,42,53,51,1.89,53,47,47,1.39,26,55,39,50,26,39,1.24,2.03,1.52,1.92,1.34,1.52,24,18,22,3.16,3.37,3.04,79,71,63,42,39,34,63,68,62,1.47,37,42,58,36,1.26,1.62,1.63,1.42,5,22,2.89,3.04,74,63,32,34,63,62,1.31,58,36,26,42,2.16,1.42,1.26,1.62,16,22,3.42,3.04,68,63,47,34,63,62,21,16,21,63,21,16,32,26,16,42,63,21,11,16,1 - 3,Genoa,AS Roma,pmatch.asp?league=italy_2020&stats=197-8-7-2020,Sun 19 Jan
60,2.63,61,40,53,53,1.37,54,58,47,1.39,68,37,39,18,45,39,2.00,1.47,1.52,1.13,1.50,1.52,13,18,22,3.13,2.97,3.04,71,58,63,34,37,34,66,63,62,1.47,84,42,5,36,2.42,1.62,0.89,1.42,11,22,3.32,3.04,74,63,42,34,58,62,1.31,37,36,37,42,1.58,1.42,1.74,1.62,26,22,3.32,3.04,68,63,47,34,74,62,42,42,58,58,0,0,16,11,11,37,74,16,16,47,2 - 1,Juventus,Parma,pmatch.asp?league=italy_2020&stats=191-2-1-2020,Sun 19 Jan
49,2.00,52,54,53,50,0.53,41,48,47,1.39,61,13,39,16,74,39,2.58,0.71,1.52,1.26,2.03,1.52,24,13,22,3.84,2.74,3.04,71,58,63,53,26,34,68,53,62,1.47,63,42,26,36,2.68,1.62,1.37,1.42,11,22,4.05,3.04,74,63,63,34,63,62,1.31,16,36,79,42,0.58,1.42,1.95,1.62,5,22,2.53,3.04,58,63,16,34,42,62,26,26,47,63,11,11,26,11,5,5,42,53,47,42,1 - 2,Atalanta,SPAL,pmatch.asp?league=italy_2020&stats=195-18-17-2020,Mon 20 Jan
56,0.74,60,43,53,50,1.74,51,57,47,1.39,16,50,39,66,26,39,0.92,1.66,1.52,2.08,1.21,1.52,18,24,22,3.00,2.87,3.04,63,55,63,26,34,34,55,58,62,1.47,16,42,58,36,1.11,1.62,1.79,1.42,26,22,2.89,3.04,68,63,21,34,58,62,1.31,53,36,32,42,1.68,1.42,1.37,1.62,16,22,3.05,3.04,63,63,37,34,58,62,16,11,11,58,32,26,47,26,26,26,58,16,16,21,0 - 1,Brescia,AC Milan,pmatch.asp?league=italy_2020&stats=208-12-6-2020,Fri 24 Jan
50,0.53,59,52,53,51,1.26,52,55,47,1.39,13,32,39,74,39,39,0.71,1.37,1.52,2.03,1.71,1.52,13,29,22,2.74,3.08,3.04,58,63,63,26,34,34,53,76,62,1.47,11,42,68,36,0.84,1.62,2.11,1.42,21,22,2.95,3.04,58,63,37,34,63,62,1.31,37,36,47,42,1.42,1.42,1.89,1.62,16,22,3.32,3.04,68,63,47,34,68,62,5,5,0,63,32,32,47,5,0,26,68,32,26,21,1 - 3,SPAL,Bologna,pmatch.asp?league=italy_2020&stats=210-17-16-2020,Sat 25 Jan
47,1.21,43,46,53,44,0.89,49,58,47,1.39,32,26,39,34,50,39,1.34,1.24,1.52,1.26,1.92,1.52,34,24,22,2.61,3.16,3.04,53,79,63,26,42,34,63,63,62,1.47,26,42,32,36,1.16,1.62,1.16,1.42,42,22,2.32,3.04,37,63,21,34,58,62,1.31,16,36,42,42,1.21,1.42,2.21,1.62,42,22,3.42,3.04,84,63,53,34,63,62,37,21,16,58,21,5,21,16,5,21,63,32,21,42,0 - 0,Fiorentina,Genoa,pmatch.asp?league=italy_2020&stats=203-3-8-2020,Sat 25 Jan
62,1.32,50,44,53,51,2.11,48,46,47,1.39,29,61,39,53,16,39,1.21,2.58,1.52,1.79,1.26,1.52,18,24,22,3.00,3.84,3.04,61,71,63,34,53,34,58,68,62,1.47,37,42,42,36,1.21,1.62,1.58,1.42,21,22,2.79,3.04,63,63,21,34,63,62,1.31,58,36,5,42,2.47,1.42,1.16,1.62,37,22,3.63,3.04,68,63,42,34,74,62,21,16,21,63,21,16,26,26,21,37,74,5,0,16,0 - 7,Torino,Atalanta,pmatch.asp?league=italy_2020&stats=207-13-18-2020,Sat 25 Jan
48,2.05,49,47,53,44,1.05,38,50,47,1.39,63,29,39,11,39,39,2.13,1.37,1.52,0.95,1.47,1.52,26,32,22,3.08,2.84,3.04,66,50,63,34,32,34,61,58,62,1.47,58,42,11,36,2.11,1.62,0.89,1.42,32,22,3.00,3.04,63,63,37,34,58,62,1.31,21,36,37,42,1.05,1.42,1.47,1.62,42,22,2.53,3.04,53,63,26,34,58,62,42,32,32,58,11,0,11,21,16,21,58,26,21,21,1 - 1,Inter Milan,Cagliari,pmatch.asp?league=italy_2020&stats=202-19-11-2020,Sun 26 Jan
65,1.68,62,49,53,51,0.95,42,52,47,1.39,32,24,39,34,55,39,1.24,1.37,1.52,1.34,2.24,1.52,34,21,22,2.58,3.61,3.04,47,76,63,18,55,34,58,68,62,1.47,47,42,26,36,1.53,1.62,1.32,1.42,26,22,2.84,3.04,58,63,26,34,58,62,1.31,26,36,58,42,1.16,1.42,2.32,1.62,16,22,3.47,3.04,79,63,53,34,58,62,26,21,26,58,21,16,26,11,5,37,58,37,32,53,3 - 0,Hellas Verona,Lecce,pmatch.asp?league=italy_2020&stats=209-15-20-2020,Sun 26 Jan
47,1.21,46,42,53,47,1.11,51,55,47,1.39,37,32,39,45,45,39,1.47,0.97,1.52,1.50,1.34,1.52,18,24,22,2.97,2.32,3.04,58,45,63,37,24,34,63,42,62,1.47,37,42,53,36,1.37,1.62,1.26,1.42,11,22,2.63,3.04,47,63,26,34,53,62,1.31,32,36,53,42,1.00,1.42,1.47,1.62,16,22,2.47,3.04,42,63,21,34,42,62,21,21,16,53,26,26,5,32,26,21,42,32,26,16,2 - 0,Parma,Udinese,pmatch.asp?league=italy_2020&stats=205-1-5-2020,Sun 26 Jan
52,1.16,52,46,53,47,1.26,36,48,47,1.39,32,37,39,53,39,39,1.26,1.82,1.52,1.71,1.66,1.52,16,24,22,2.97,3.47,3.04,63,76,63,29,42,34,61,68,62,1.47,32,42,47,36,1.32,1.62,1.58,1.42,21,22,2.89,3.04,68,63,26,34,58,62,1.31,32,36,37,42,1.32,1.42,1.58,1.62,32,22,2.89,3.04,63,63,32,34,63,62,32,16,21,58,26,11,32,21,11,32,63,26,16,37,0 - 0,Sampdoria,Sassuolo,pmatch.asp?league=italy_2020&stats=206-9-14-2020,Sun 26 Jan
49,1.79,47,53,53,42,1.74,42,60,47,1.39,55,63,39,26,21,39,2.03,2.08,1.52,1.34,1.11,1.52,18,16,22,3.37,3.18,3.04,71,74,63,39,32,34,68,66,62,1.47,53,42,26,36,1.89,1.62,1.42,1.42,21,22,3.32,3.04,74,63,32,34,74,62,1.31,53,36,32,42,1.74,1.42,1.32,1.62,16,22,3.05,3.04,79,63,26,34,79,62,11,11,42,74,16,16,26,16,11,37,79,11,5,16,1 - 1,AS Roma,Lazio,pmatch.asp?league=italy_2020&stats=204-7-10-2020,Sun 26 Jan
53,1.74,51,48,53,40,1.74,39,60,47,1.39,47,68,39,32,18,39,1.61,2.00,1.52,1.32,1.13,1.52,21,13,22,2.92,3.13,3.04,58,71,63,26,34,34,68,66,62,1.47,53,42,32,36,1.63,1.62,1.26,1.42,16,22,2.89,3.04,68,63,32,34,68,62,1.31,53,36,32,42,1.58,1.42,1.37,1.62,16,22,2.95,3.04,68,63,26,34,74,62,21,16,47,68,16,11,32,21,16,21,74,11,5,11,2 - 1,Napoli,Juventus,pmatch.asp?league=italy_2020&stats=201-4-2-2020,Sun 26 Jan
