tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
53,1.25,48,48,50,44,1.60,43,49,50,1.38,32,52,38,42,26,38,1.06,1.65,1.34,1.68,1.26,1.34,26,23,23,2.74,2.90,2.67,48,65,49,29,32,26,48,58,48,1.34,31,37,38,40,1.00,1.34,1.56,1.33,31,23,2.56,2.67,38,49,25,26,44,48,1.43,47,40,33,37,1.47,1.33,1.27,1.34,20,23,2.73,2.67,67,49,27,26,53,48,38,25,12,44,31,19,25,33,20,20,53,27,13,40,2 - 3,Aston Villa,Newcastle Utd,pmatch.asp?league=england&stats=200-7-11-2021,Sat 23 Jan
53,1.13,59,49,50,53,1.50,57,63,50,1.38,26,45,38,48,45,38,1.03,1.58,1.34,1.65,1.58,1.34,26,10,23,2.68,3.16,2.67,48,61,49,19,32,26,55,52,48,1.34,27,37,40,40,1.27,1.34,1.67,1.33,33,23,2.93,2.67,67,49,27,26,80,48,1.43,50,40,50,37,1.75,1.33,1.94,1.34,0,23,3.69,2.67,75,49,44,26,56,48,7,0,20,80,20,13,33,25,25,44,56,19,19,38,1 - 2,Crystal Palace,West Ham Utd,pmatch.asp?league=england&stats=197-12-10-2021,Tue 26 Jan
56,1.33,54,36,50,53,1.50,58,49,50,1.38,32,42,38,48,39,38,1.26,1.39,1.34,1.81,1.13,1.34,19,19,23,3.06,2.52,2.67,48,58,49,29,23,26,45,45,48,1.34,40,37,47,40,1.40,1.34,1.33,1.33,13,23,2.73,2.67,47,49,27,26,47,48,1.43,44,40,38,37,1.56,1.33,1.06,1.34,19,23,2.63,2.67,56,49,31,26,44,48,40,33,33,47,20,13,20,38,31,38,44,25,19,12,1 - 3,Newcastle Utd,Leeds Utd,pmatch.asp?league=england&stats=198-8-6-2021,Tue 26 Jan
58,0.88,43,56,50,49,2.40,45,35,50,1.38,16,72,38,55,12,38,0.90,2.09,1.34,1.90,0.72,1.34,29,16,23,2.81,2.81,2.67,48,44,49,29,31,26,42,41,48,1.34,19,37,50,40,0.75,1.34,2.06,1.33,31,23,2.81,2.67,56,49,38,26,25,48,1.43,73,40,7,37,2.00,1.33,0.53,1.34,20,23,2.53,2.67,40,49,33,26,40,48,31,19,6,25,56,44,38,53,47,20,40,13,7,7,0 - 5,Southampton,Arsenal,pmatch.asp?league=england&stats=195-13-3-2021,Tue 26 Jan
55,1.13,52,43,50,55,1.50,47,42,50,1.38,26,43,38,45,40,38,0.81,1.43,1.34,1.35,1.10,1.34,29,17,23,2.16,2.53,2.67,35,50,49,19,17,26,39,40,48,1.34,25,37,38,40,0.81,1.34,1.13,1.33,38,23,1.94,2.67,25,49,6,26,50,48,1.43,44,40,38,37,1.25,1.33,0.88,1.34,19,23,2.13,2.67,44,49,6,26,38,48,19,12,6,50,38,31,12,50,44,25,38,19,12,12,3 - 2,West Brom,Manchester City,pmatch.asp?league=england&stats=192-1-4-2021,Tue 26 Jan
48,1.73,54,52,50,50,1.19,45,56,50,1.38,48,32,38,23,42,38,1.61,1.00,1.34,1.00,1.32,1.34,29,26,23,2.61,2.32,2.67,45,42,49,32,23,26,42,48,48,1.34,47,37,20,40,1.80,1.34,1.07,1.33,33,23,2.87,2.67,47,49,40,26,40,48,1.43,31,40,44,37,0.88,1.33,1.44,1.34,25,23,2.31,2.67,44,49,25,26,38,48,53,33,47,40,27,7,13,31,19,0,38,44,31,31,0 - 0,Burnley,Aston Villa,pmatch.asp?league=england&stats=196-20-18-2021,Wed 27 Jan
42,0.88,48,50,50,62,1.07,62,43,50,1.38,23,16,38,39,50,38,1.06,0.75,1.34,1.23,1.31,1.34,39,34,23,2.29,2.06,2.67,48,34,49,16,12,26,55,41,48,1.34,12,37,38,40,1.00,1.34,1.19,1.33,50,23,2.19,2.67,44,49,19,26,56,48,1.43,20,40,33,37,1.00,1.33,1.20,1.34,47,23,2.20,2.67,27,49,20,26,53,48,38,12,19,56,31,6,25,27,13,13,53,33,20,7,0 - 0,Chelsea,Wolverhampton,pmatch.asp?league=england&stats=191-19-5-2021,Wed 27 Jan
39,1.19,51,62,50,61,2.13,55,43,50,1.38,45,55,38,32,29,38,1.39,1.77,1.34,1.29,1.19,1.34,23,16,23,2.68,2.97,2.67,45,58,49,26,29,26,55,52,48,1.34,31,37,44,40,1.38,1.34,1.56,1.33,25,23,2.94,2.67,50,49,38,26,62,48,1.43,62,40,12,37,1.88,1.33,1.00,1.34,25,23,2.88,2.67,56,49,19,26,62,48,12,12,25,62,25,25,38,31,25,25,62,12,6,19,1 - 1,Brighton,Fulham,pmatch.asp?league=england&stats=193-16-14-2021,Wed 27 Jan
43,1.80,51,59,50,29,0.27,41,55,50,1.38,58,13,38,13,81,38,1.97,0.55,1.34,1.10,1.77,1.34,29,6,23,3.06,2.32,2.67,58,45,49,45,13,26,58,39,48,1.34,53,37,27,40,2.07,1.34,1.33,1.33,20,23,3.40,2.67,60,49,40,26,53,48,1.43,7,40,87,37,0.47,1.33,2.00,1.34,7,23,2.47,2.67,53,49,13,26,40,48,40,27,33,53,20,7,27,0,0,7,40,60,60,40,1 - 2,Everton,Leicester City,pmatch.asp?league=england&stats=194-2-17-2021,Wed 27 Jan
48,1.60,48,46,50,50,1.73,55,49,50,1.38,44,48,38,31,29,38,1.69,1.71,1.34,1.16,1.19,1.34,25,23,23,2.84,2.90,2.67,50,52,49,31,32,26,53,52,48,1.34,47,37,33,40,1.73,1.34,1.13,1.33,20,23,2.87,2.67,47,49,33,26,47,48,1.43,47,40,20,37,1.93,1.33,1.20,1.34,33,23,3.13,2.67,47,49,40,26,53,48,33,33,33,47,20,20,13,40,33,27,53,13,7,13,1 - 3,Manchester Utd,Sheffield Utd,pmatch.asp?league=england&stats=199-15-9-2021,Wed 27 Jan
39,1.19,51,62,50,47,0.94,41,51,50,1.38,45,26,38,32,48,38,1.39,1.03,1.34,1.29,1.65,1.34,23,26,23,2.68,2.68,2.67,45,48,49,26,19,26,55,55,48,1.34,31,37,44,40,1.38,1.34,1.56,1.33,25,23,2.94,2.67,50,49,38,26,62,48,1.43,25,40,56,37,0.81,1.33,1.63,1.34,19,23,2.44,2.67,31,49,12,26,31,48,12,12,25,62,25,25,38,25,19,6,31,50,44,31,0 - 2,Tottenham,Liverpool,pmatch.asp?league=england&stats=205-16-12-2021,Thu 28 Jan
53,1.25,48,48,50,50,1.19,45,56,50,1.38,32,32,38,42,42,38,1.06,1.00,1.34,1.68,1.32,1.34,26,26,23,2.74,2.32,2.67,48,42,49,29,23,26,48,48,48,1.34,31,37,38,40,1.00,1.34,1.56,1.33,31,23,2.56,2.67,38,49,25,26,44,48,1.43,31,40,44,37,0.88,1.33,1.44,1.34,25,23,2.31,2.67,44,49,25,26,38,48,38,25,12,44,31,19,25,31,19,0,38,44,31,31,1 - 0,Everton,Newcastle Utd,pmatch.asp?league=england&stats=204-7-18-2021,Sat 30 Jan
51,2.24,55,65,50,29,0.27,41,55,50,1.38,72,13,38,12,81,38,2.09,0.55,1.34,0.72,1.77,1.34,16,6,23,2.81,2.32,2.67,44,45,49,31,13,26,41,39,48,1.34,71,37,18,40,2.18,1.34,0.88,1.33,12,23,3.06,2.67,47,49,29,26,41,48,1.43,7,40,87,37,0.47,1.33,2.00,1.34,7,23,2.47,2.67,53,49,13,26,40,48,53,53,47,41,6,6,24,0,0,7,40,60,60,40,1 - 0,Crystal Palace,Wolverhampton,pmatch.asp?league=england&stats=207-3-17-2021,Sat 30 Jan
58,0.88,43,56,50,62,1.07,62,43,50,1.38,16,16,38,55,50,38,0.90,0.75,1.34,1.90,1.31,1.34,29,34,23,2.81,2.06,2.67,48,34,49,29,12,26,42,41,48,1.34,19,37,50,40,0.75,1.34,2.06,1.33,31,23,2.81,2.67,56,49,38,26,25,48,1.43,20,40,33,37,1.00,1.33,1.20,1.34,47,23,2.20,2.67,27,49,20,26,53,48,31,19,6,25,56,44,38,27,13,13,53,33,20,7,2 - 2,Manchester City,Sheffield Utd,pmatch.asp?league=england&stats=209-13-5-2021,Sat 30 Jan
47,1.40,42,51,50,57,2.25,49,41,50,1.38,42,58,38,39,13,38,1.39,1.97,1.34,1.13,1.10,1.34,19,29,23,2.52,3.06,2.67,58,58,49,23,45,26,45,58,48,1.34,40,37,40,40,1.20,1.34,1.20,1.33,20,23,2.40,2.67,60,49,13,26,47,48,1.43,62,40,0,37,1.88,1.33,0.88,1.34,38,23,2.75,2.67,56,49,50,26,62,48,20,7,27,47,47,33,7,38,12,44,62,25,0,19,0 - 0,West Brom,Fulham,pmatch.asp?league=england&stats=201-6-2-2021,Sat 30 Jan
56,1.33,54,36,50,55,1.50,47,42,50,1.38,32,43,38,48,40,38,1.26,1.43,1.34,1.81,1.10,1.34,19,17,23,3.06,2.53,2.67,48,50,49,29,17,26,45,40,48,1.34,40,37,47,40,1.40,1.34,1.33,1.33,13,23,2.73,2.67,47,49,27,26,47,48,1.43,44,40,38,37,1.25,1.33,0.88,1.34,19,23,2.13,2.67,44,49,6,26,38,48,40,33,33,47,20,13,20,50,44,25,38,19,12,12,0 - 1,Arsenal,Manchester Utd,pmatch.asp?league=england&stats=208-8-4-2021,Sat 30 Jan
48,1.73,54,52,50,45,1.00,48,57,50,1.38,48,26,38,23,45,38,1.61,0.81,1.34,1.00,1.35,1.34,29,29,23,2.61,2.16,2.67,45,35,49,32,19,26,42,39,48,1.34,47,37,20,40,1.80,1.34,1.07,1.33,33,23,2.87,2.67,47,49,40,26,40,48,1.43,27,40,53,37,0.80,1.33,1.60,1.34,20,23,2.40,2.67,47,49,33,26,27,48,53,33,47,40,27,7,13,40,20,13,27,53,33,40,2 - 0,Southampton,Aston Villa,pmatch.asp?league=england&stats=203-20-1-2021,Sat 30 Jan
39,1.47,45,57,50,53,1.50,57,63,50,1.38,55,45,38,29,45,38,1.77,1.58,1.34,1.19,1.58,1.34,16,10,23,2.97,3.16,2.67,58,61,49,29,32,26,52,52,48,1.34,47,37,47,40,1.67,1.34,1.40,1.33,7,23,3.07,2.67,60,49,40,26,40,48,1.43,50,40,50,37,1.75,1.33,1.94,1.34,0,23,3.69,2.67,75,49,44,26,56,48,33,33,27,40,27,27,40,25,25,44,56,19,19,38,1 - 3,Chelsea,Burnley,pmatch.asp?league=england&stats=206-14-10-2021,Sun 31 Jan
56,1.94,57,51,50,50,1.73,55,49,50,1.38,52,48,38,26,29,38,1.65,1.71,1.34,1.26,1.19,1.34,23,23,23,2.90,2.90,2.67,65,52,49,32,32,26,58,52,48,1.34,56,37,19,40,1.81,1.34,1.25,1.33,25,23,3.06,2.67,62,49,38,26,62,48,1.43,47,40,20,37,1.93,1.33,1.20,1.34,33,23,3.13,2.67,47,49,40,26,53,48,31,31,38,62,6,6,12,40,33,27,53,13,7,13,1 - 3,Leicester City,Leeds Utd,pmatch.asp?league=england&stats=210-11-9-2021,Sun 31 Jan
42,0.88,48,50,50,52,1.53,52,54,50,1.38,23,44,38,39,31,38,1.06,1.69,1.34,1.23,1.16,1.34,39,25,23,2.29,2.84,2.67,48,50,49,16,31,26,55,53,48,1.34,12,37,38,40,1.00,1.34,1.19,1.33,50,23,2.19,2.67,44,49,19,26,56,48,1.43,41,40,29,37,1.65,1.33,1.18,1.34,29,23,2.82,2.67,53,49,29,26,59,48,38,12,19,56,31,6,25,29,24,29,59,18,12,41,1 - 0,West Ham Utd,Liverpool,pmatch.asp?league=england&stats=202-19-15-2021,Sun 31 Jan
71,0.63,59,45,50,42,0.67,57,44,50,1.38,13,16,38,81,55,38,0.55,0.90,1.34,1.77,1.90,1.34,6,29,23,2.32,2.81,2.67,45,48,49,13,29,26,39,42,48,1.34,19,37,75,40,0.63,1.34,1.56,1.33,6,23,2.19,2.67,38,49,12,26,38,48,1.43,13,40,60,37,1.07,1.33,1.73,1.34,27,23,2.80,2.67,40,49,20,26,60,48,12,12,6,38,50,50,38,7,0,20,60,40,33,33,2 - 1,Sheffield Utd,West Brom,pmatch.asp?league=england&stats=215-17-13-2021,Tue 2 Feb
50,1.27,55,44,50,53,1.50,58,49,50,1.38,32,42,38,42,39,38,1.00,1.39,1.34,1.32,1.13,1.34,26,19,23,2.32,2.52,2.67,42,58,49,23,23,26,48,45,48,1.34,33,37,40,40,1.13,1.34,1.20,1.33,27,23,2.33,2.67,40,49,20,26,60,48,1.43,44,40,38,37,1.56,1.33,1.06,1.34,19,23,2.63,2.67,56,49,31,26,44,48,27,20,13,60,20,13,20,38,31,38,44,25,19,12,2 - 1,Wolverhampton,Arsenal,pmatch.asp?league=england&stats=216-18-6-2021,Tue 2 Feb
43,1.80,51,59,50,44,1.00,46,64,50,1.38,58,32,38,13,48,38,1.97,1.26,1.34,1.10,1.81,1.34,29,19,23,3.06,3.06,2.67,58,48,49,45,29,26,58,45,48,1.34,53,37,27,40,2.07,1.34,1.33,1.33,20,23,3.40,2.67,60,49,40,26,53,48,1.43,25,40,50,37,1.13,1.33,2.25,1.34,25,23,3.38,2.67,50,49,31,26,44,48,40,27,33,53,20,7,27,19,12,38,44,44,38,31,9 - 0,Manchester Utd,Southampton,pmatch.asp?league=england&stats=217-2-8-2021,Tue 2 Feb
53,1.13,59,49,50,47,1.20,52,52,50,1.38,26,32,38,48,42,38,1.03,1.06,1.34,1.65,1.68,1.34,26,26,23,2.68,2.74,2.67,48,48,49,19,29,26,55,48,48,1.34,27,37,40,40,1.27,1.34,1.67,1.33,33,23,2.93,2.67,67,49,27,26,80,48,1.43,33,40,47,37,1.13,1.33,1.80,1.34,20,23,2.93,2.67,60,49,33,26,53,48,7,0,20,80,20,13,33,7,0,27,53,47,40,27,1 - 2,Newcastle Utd,Crystal Palace,pmatch.asp?league=england&stats=218-12-7-2021,Tue 2 Feb
55,1.13,52,43,50,49,2.40,45,35,50,1.38,26,72,38,45,12,38,0.81,2.09,1.34,1.35,0.72,1.34,29,16,23,2.16,2.81,2.67,35,44,49,19,31,26,39,41,48,1.34,25,37,38,40,0.81,1.34,1.13,1.33,38,23,1.94,2.67,25,49,6,26,50,48,1.43,73,40,7,37,2.00,1.33,0.53,1.34,20,23,2.53,2.67,40,49,33,26,40,48,19,12,6,50,38,31,12,53,47,20,40,13,7,7,0 - 2,Burnley,Manchester City,pmatch.asp?league=england&stats=212-1-3-2021,Wed 3 Feb
38,0.59,38,57,50,61,2.13,55,43,50,1.38,16,55,38,50,29,38,0.75,1.77,1.34,1.31,1.19,1.34,34,16,23,2.06,2.97,2.67,34,58,49,12,29,26,41,52,48,1.34,12,37,65,40,0.53,1.34,1.41,1.33,24,23,1.94,2.67,41,49,6,26,29,48,1.43,62,40,12,37,1.88,1.33,1.00,1.34,25,23,2.88,2.67,56,49,19,26,62,48,29,12,6,29,59,41,29,31,25,25,62,12,6,19,0 - 2,Fulham,Leicester City,pmatch.asp?league=england&stats=213-5-14-2021,Wed 3 Feb
47,1.40,43,37,50,61,2.00,49,38,50,1.38,45,45,38,45,32,38,1.58,1.39,1.34,1.58,1.29,1.34,10,23,23,3.16,2.68,2.67,61,45,49,32,26,26,52,55,48,1.34,40,37,40,40,1.40,1.34,1.20,1.33,20,23,2.60,2.67,47,49,20,26,47,48,1.43,60,40,20,37,1.40,1.33,1.00,1.34,20,23,2.40,2.67,40,49,13,26,47,48,33,20,27,47,33,20,27,40,33,20,47,20,13,20,1 - 2,Leeds Utd,Everton,pmatch.asp?league=england&stats=214-10-16-2021,Wed 3 Feb
45,1.43,53,58,50,44,1.60,43,49,50,1.38,43,52,38,40,26,38,1.43,1.65,1.34,1.10,1.26,1.34,17,23,23,2.53,2.90,2.67,50,65,49,17,32,26,40,58,48,1.34,43,37,43,40,1.64,1.34,1.36,1.33,14,23,3.00,2.67,57,49,29,26,43,48,1.43,47,40,33,37,1.47,1.33,1.27,1.34,20,23,2.73,2.67,67,49,27,26,53,48,43,29,14,43,29,14,29,33,20,20,53,27,13,40,1 - 3,Aston Villa,West Ham Utd,pmatch.asp?league=england&stats=211-4-11-2021,Wed 3 Feb
50,1.63,45,51,50,58,1.27,52,50,50,1.38,48,23,38,29,39,38,1.71,1.06,1.34,1.19,1.23,1.34,23,39,23,2.90,2.29,2.67,52,48,49,32,16,26,52,55,48,1.34,50,37,38,40,1.50,1.34,1.19,1.33,12,23,2.69,2.67,56,49,25,26,50,48,1.43,33,40,40,37,1.13,1.33,1.27,1.34,27,23,2.40,2.67,53,49,13,26,53,48,19,12,44,50,38,31,12,27,20,33,53,27,20,13,0 - 1,Liverpool,Brighton,pmatch.asp?league=england&stats=220-9-19-2021,Wed 3 Feb
48,1.60,48,46,50,52,1.75,46,48,50,1.38,44,48,38,31,23,38,1.69,1.61,1.34,1.16,1.00,1.34,25,29,23,2.84,2.61,2.67,50,45,49,31,32,26,53,42,48,1.34,47,37,33,40,1.73,1.34,1.13,1.33,20,23,2.87,2.67,47,49,33,26,47,48,1.43,50,40,25,37,1.44,1.33,0.94,1.34,25,23,2.38,2.67,44,49,25,26,44,48,33,33,33,47,20,20,13,44,31,31,44,25,12,6,0 - 1,Tottenham,Chelsea,pmatch.asp?league=england&stats=219-15-20-2021,Thu 4 Feb
45,1.43,53,58,50,53,1.50,58,49,50,1.38,43,42,38,40,39,38,1.43,1.39,1.34,1.10,1.13,1.34,17,19,23,2.53,2.52,2.67,50,58,49,17,23,26,40,45,48,1.34,43,37,43,40,1.64,1.34,1.36,1.33,14,23,3.00,2.67,57,49,29,26,43,48,1.43,44,40,38,37,1.56,1.33,1.06,1.34,19,23,2.63,2.67,56,49,31,26,44,48,43,29,14,43,29,14,29,38,31,38,44,25,19,12,1 - 0,Aston Villa,Arsenal,pmatch.asp?league=england&stats=221-4-6-2021,Sat 6 Feb
55,1.13,52,43,50,58,1.27,52,50,50,1.38,26,23,38,45,39,38,0.81,1.06,1.34,1.35,1.23,1.34,29,39,23,2.16,2.29,2.67,35,48,49,19,16,26,39,55,48,1.34,25,37,38,40,0.81,1.34,1.13,1.33,38,23,1.94,2.67,25,49,6,26,50,48,1.43,33,40,40,37,1.13,1.33,1.27,1.34,27,23,2.40,2.67,53,49,13,26,53,48,19,12,6,50,38,31,12,27,20,33,53,27,20,13,1 - 1,Burnley,Brighton,pmatch.asp?league=england&stats=222-1-19-2021,Sat 6 Feb
53,1.13,59,49,50,44,1.00,46,64,50,1.38,26,32,38,48,48,38,1.03,1.26,1.34,1.65,1.81,1.34,26,19,23,2.68,3.06,2.67,48,48,49,19,29,26,55,45,48,1.34,27,37,40,40,1.27,1.34,1.67,1.33,33,23,2.93,2.67,67,49,27,26,80,48,1.43,25,40,50,37,1.13,1.33,2.25,1.34,25,23,3.38,2.67,50,49,31,26,44,48,7,0,20,80,20,13,33,19,12,38,44,44,38,31,3 - 2,Newcastle Utd,Southampton,pmatch.asp?league=england&stats=227-12-8-2021,Sat 6 Feb
38,0.59,38,57,50,44,1.60,43,49,50,1.38,16,52,38,50,26,38,0.75,1.65,1.34,1.31,1.26,1.34,34,23,23,2.06,2.90,2.67,34,65,49,12,32,26,41,58,48,1.34,12,37,65,40,0.53,1.34,1.41,1.33,24,23,1.94,2.67,41,49,6,26,29,48,1.43,47,40,33,37,1.47,1.33,1.27,1.34,20,23,2.73,2.67,67,49,27,26,53,48,29,12,6,29,59,41,29,33,20,20,53,27,13,40,0 - 0,Fulham,West Ham Utd,pmatch.asp?league=england&stats=223-5-11-2021,Sat 6 Feb
43,1.80,51,59,50,61,2.00,49,38,50,1.38,58,45,38,13,32,38,1.97,1.39,1.34,1.10,1.29,1.34,29,23,23,3.06,2.68,2.67,58,45,49,45,26,26,58,55,48,1.34,53,37,27,40,2.07,1.34,1.33,1.33,20,23,3.40,2.67,60,49,40,26,53,48,1.43,60,40,20,37,1.40,1.33,1.00,1.34,20,23,2.40,2.67,40,49,13,26,47,48,40,27,33,53,20,7,27,40,33,20,47,20,13,20,3 - 3,Manchester Utd,Everton,pmatch.asp?league=england&stats=226-2-16-2021,Sat 6 Feb
48,1.60,48,46,50,42,0.67,57,44,50,1.38,44,16,38,31,55,38,1.69,0.90,1.34,1.16,1.90,1.34,25,29,23,2.84,2.81,2.67,50,48,49,31,29,26,53,42,48,1.34,47,37,33,40,1.73,1.34,1.13,1.33,20,23,2.87,2.67,47,49,33,26,47,48,1.43,13,40,60,37,1.07,1.33,1.73,1.34,27,23,2.80,2.67,40,49,20,26,60,48,33,33,33,47,20,20,13,7,0,20,60,40,33,33,2 - 0,Tottenham,West Brom,pmatch.asp?league=england&stats=229-15-13-2021,Sun 7 Feb
50,1.27,55,44,50,61,2.13,55,43,50,1.38,32,55,38,42,29,38,1.00,1.77,1.34,1.32,1.19,1.34,26,16,23,2.32,2.97,2.67,42,58,49,23,29,26,48,52,48,1.34,33,37,40,40,1.13,1.34,1.20,1.33,27,23,2.33,2.67,40,49,20,26,60,48,1.43,62,40,12,37,1.88,1.33,1.00,1.34,25,23,2.88,2.67,56,49,19,26,62,48,27,20,13,60,20,13,20,31,25,25,62,12,6,19,0 - 0,Wolverhampton,Leicester City,pmatch.asp?league=england&stats=230-18-14-2021,Sun 7 Feb
50,1.63,45,51,50,49,2.40,45,35,50,1.38,48,72,38,29,12,38,1.71,2.09,1.34,1.19,0.72,1.34,23,16,23,2.90,2.81,2.67,52,44,49,32,31,26,52,41,48,1.34,50,37,38,40,1.50,1.34,1.19,1.33,12,23,2.69,2.67,56,49,25,26,50,48,1.43,73,40,7,37,2.00,1.33,0.53,1.34,20,23,2.53,2.67,40,49,33,26,40,48,19,12,44,50,38,31,12,53,47,20,40,13,7,7,1 - 4,Liverpool,Manchester City,pmatch.asp?league=england&stats=225-9-3-2021,Sun 7 Feb
71,0.63,59,45,50,52,1.75,46,48,50,1.38,13,48,38,81,23,38,0.55,1.61,1.34,1.77,1.00,1.34,6,29,23,2.32,2.61,2.67,45,45,49,13,32,26,39,42,48,1.34,19,37,75,40,0.63,1.34,1.56,1.33,6,23,2.19,2.67,38,49,12,26,38,48,1.43,50,40,25,37,1.44,1.33,0.94,1.34,25,23,2.38,2.67,44,49,25,26,44,48,12,12,6,38,50,50,38,44,31,31,44,25,12,6,1 - 2,Sheffield Utd,Chelsea,pmatch.asp?league=england&stats=228-17-20-2021,Sun 7 Feb
47,1.40,43,37,50,47,1.20,52,52,50,1.38,45,32,38,45,42,38,1.58,1.06,1.34,1.58,1.68,1.34,10,26,23,3.16,2.74,2.67,61,48,49,32,29,26,52,48,48,1.34,40,37,40,40,1.40,1.34,1.20,1.33,20,23,2.60,2.67,47,49,20,26,47,48,1.43,33,40,47,37,1.13,1.33,1.80,1.34,20,23,2.93,2.67,60,49,33,26,53,48,33,20,27,47,33,20,27,7,0,27,53,47,40,27,2 - 0,Leeds Utd,Crystal Palace,pmatch.asp?league=england&stats=224-10-7-2021,Mon 8 Feb
39,1.47,45,57,50,50,1.73,55,49,50,1.38,55,48,38,29,29,38,1.77,1.71,1.34,1.19,1.19,1.34,16,23,23,2.97,2.90,2.67,58,52,49,29,32,26,52,52,48,1.34,47,37,47,40,1.67,1.34,1.40,1.33,7,23,3.07,2.67,60,49,40,26,40,48,1.43,47,40,20,37,1.93,1.33,1.20,1.34,33,23,3.13,2.67,47,49,40,26,53,48,33,33,27,40,27,27,40,40,33,27,53,13,7,13,3 - 1,Leicester City,Liverpool,pmatch.asp?league=england&stats=236-14-9-2021,Sat 13 Feb
53,1.25,48,48,50,45,1.00,48,57,50,1.38,32,26,38,42,45,38,1.06,0.81,1.34,1.68,1.35,1.34,26,29,23,2.74,2.16,2.67,48,35,49,29,19,26,48,39,48,1.34,31,37,38,40,1.00,1.34,1.56,1.33,31,23,2.56,2.67,38,49,25,26,44,48,1.43,27,40,53,37,0.80,1.33,1.60,1.34,20,23,2.40,2.67,47,49,33,26,27,48,38,25,12,44,31,19,25,40,20,13,27,53,33,40,0 - 3,Crystal Palace,Burnley,pmatch.asp?league=england&stats=234-7-1-2021,Sat 13 Feb
51,2.24,55,65,50,52,1.53,52,54,50,1.38,72,44,38,12,31,38,2.09,1.69,1.34,0.72,1.16,1.34,16,25,23,2.81,2.84,2.67,44,50,49,31,31,26,41,53,48,1.34,71,37,18,40,2.18,1.34,0.88,1.33,12,23,3.06,2.67,47,49,29,26,41,48,1.43,41,40,29,37,1.65,1.33,1.18,1.34,29,23,2.82,2.67,53,49,29,26,59,48,53,53,47,41,6,6,24,29,24,29,59,18,12,41,3 - 0,Manchester City,Tottenham,pmatch.asp?league=england&stats=237-3-15-2021,Sat 13 Feb
42,0.88,48,50,50,55,1.50,47,42,50,1.38,23,43,38,39,40,38,1.06,1.43,1.34,1.23,1.10,1.34,39,17,23,2.29,2.53,2.67,48,50,49,16,17,26,55,40,48,1.34,12,37,38,40,1.00,1.34,1.19,1.33,50,23,2.19,2.67,44,49,19,26,56,48,1.43,44,40,38,37,1.25,1.33,0.88,1.34,19,23,2.13,2.67,44,49,6,26,38,48,38,12,19,56,31,6,25,50,44,25,38,19,12,12,0 - 0,Brighton,Aston Villa,pmatch.asp?league=england&stats=232-19-4-2021,Sat 13 Feb
56,1.33,54,36,50,50,1.19,45,56,50,1.38,32,32,38,48,42,38,1.26,1.00,1.34,1.81,1.32,1.34,19,26,23,3.06,2.32,2.67,48,42,49,29,23,26,45,48,48,1.34,40,37,47,40,1.40,1.34,1.33,1.33,13,23,2.73,2.67,47,49,27,26,47,48,1.43,31,40,44,37,0.88,1.33,1.44,1.34,25,23,2.31,2.67,44,49,25,26,38,48,40,33,33,47,20,13,20,31,19,0,38,44,31,31,1 - 2,Southampton,Wolverhampton,pmatch.asp?league=england&stats=238-8-18-2021,Sun 14 Feb
58,0.88,43,56,50,57,2.25,49,41,50,1.38,16,58,38,55,13,38,0.90,1.97,1.34,1.90,1.10,1.34,29,29,23,2.81,3.06,2.67,48,58,49,29,45,26,42,58,48,1.34,19,37,50,40,0.75,1.34,2.06,1.33,31,23,2.81,2.67,56,49,38,26,25,48,1.43,62,40,0,37,1.88,1.33,0.88,1.34,38,23,2.75,2.67,56,49,50,26,62,48,31,19,6,25,56,44,38,38,12,44,62,25,0,19,1 - 1,West Brom,Manchester Utd,pmatch.asp?league=england&stats=239-13-2-2021,Sun 14 Feb
