tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
68,1.87,68,53,59,52,1.40,60,74,41,1.37,39,39,37,32,36,37,1.46,1.50,1.26,1.36,0.96,1.26,29,25,25,2.82,2.46,2.52,61,46,47,25,21,25,79,43,48,1.69,53,48,20,27,1.87,1.49,1.33,1.03,27,25,3.20,2.52,73,47,33,25,87,48,1.06,40,27,40,48,1.67,1.03,1.33,1.49,20,25,3.00,2.52,67,47,33,25,60,48,13,13,33,87,0,0,27,20,20,40,60,20,20,33,2 - 1,Nice,Lyon,pmatch.asp?league=france_2020&stats=214-9-16-2020,Sun 2 Feb
56,1.36,67,49,59,40,0.86,48,60,41,1.37,29,29,37,36,50,37,0.96,1.04,1.26,1.25,1.61,1.26,36,21,25,2.21,2.64,2.52,36,50,47,18,32,25,46,54,48,1.69,36,48,36,27,1.29,1.49,1.21,1.03,29,25,2.50,2.52,50,47,21,25,57,48,1.06,29,27,71,48,1.00,1.03,1.93,1.49,0,25,2.93,2.52,64,47,36,25,57,48,21,21,36,57,21,21,14,14,14,7,57,29,29,43,3 - 1,Metz,Saint-Etienne,pmatch.asp?league=france_2020&stats=218-20-18-2020,Sun 2 Feb
46,1.31,48,35,59,50,2.00,49,52,41,1.37,32,57,37,32,14,37,1.43,1.46,1.26,1.21,1.04,1.26,36,29,25,2.64,2.50,2.52,43,46,47,29,29,25,61,54,48,1.69,31,48,31,27,1.46,1.49,0.92,1.03,38,25,2.38,2.52,38,47,23,25,46,48,1.06,57,27,14,48,1.43,1.03,1.07,1.49,29,25,2.50,2.52,43,47,29,25,43,48,31,23,38,46,31,23,8,50,29,29,43,29,7,21,0 - 0,Bordeaux,Marseille,pmatch.asp?league=france_2020&stats=212-14-7-2020,Sun 2 Feb
71,2.33,69,33,59,42,1.50,34,42,41,1.37,54,54,37,32,29,37,1.25,1.36,1.26,0.96,0.86,1.26,14,18,25,2.21,2.21,2.52,43,39,47,7,18,25,39,46,48,1.69,73,48,13,27,1.60,1.49,0.60,1.03,13,25,2.20,2.52,53,47,7,25,33,48,1.06,43,27,36,48,0.93,1.03,0.71,1.49,21,25,1.64,2.52,14,47,7,25,29,48,60,53,53,33,13,7,13,50,43,21,29,29,21,7,1 - 0,Lille,Rennes,pmatch.asp?league=france_2020&stats=222-5-2-2020,Tue 4 Feb
65,1.86,66,50,59,31,0.92,29,61,41,1.37,39,39,37,36,39,37,1.57,1.00,1.26,1.57,1.18,1.26,25,21,25,3.14,2.18,2.52,68,36,47,43,21,25,64,32,48,1.69,57,48,29,27,2.07,1.49,1.57,1.03,14,25,3.64,2.52,71,47,57,25,64,48,1.06,23,27,54,48,0.62,1.03,1.54,1.49,23,25,2.15,2.52,46,47,23,25,31,48,29,29,36,64,7,7,36,38,15,0,31,54,31,38,1 - 0,Monaco,Angers,pmatch.asp?league=france_2020&stats=229-15-13-2020,Tue 4 Feb
54,1.43,39,35,59,46,2.38,41,54,41,1.37,39,81,37,46,11,37,1.00,2.78,1.26,1.11,0.89,1.26,14,7,25,2.11,3.67,2.52,36,70,47,14,52,25,39,44,48,1.69,43,48,43,27,0.79,1.49,0.79,1.03,14,25,1.57,2.52,29,47,7,25,29,48,1.06,77,27,15,48,2.38,1.03,1.00,1.49,8,25,3.38,2.52,69,47,38,25,62,48,50,36,7,29,36,21,14,38,38,54,62,0,0,23,1 - 2,Nantes,Paris SG,pmatch.asp?league=france_2020&stats=228-6-3-2020,Tue 4 Feb
71,1.71,62,30,59,54,1.33,52,65,41,1.37,29,32,37,36,32,37,1.21,1.43,1.26,1.32,1.21,1.26,36,36,25,2.54,2.64,2.52,46,43,47,29,29,25,46,61,48,1.69,43,48,14,27,1.50,1.49,0.79,1.03,43,25,2.29,2.52,36,47,21,25,50,48,1.06,33,27,33,48,1.40,1.03,1.47,1.49,33,25,2.87,2.52,47,47,33,25,73,48,43,29,14,50,21,7,14,13,13,27,73,13,13,13,1 - 1,Brest,Bordeaux,pmatch.asp?league=france_2020&stats=226-11-14-2020,Wed 5 Feb
48,1.46,40,26,59,39,0.64,45,54,41,1.37,39,14,37,36,46,37,1.50,1.11,1.26,0.96,1.79,1.26,25,39,25,2.46,2.89,2.52,46,61,47,21,36,25,43,68,48,1.69,38,48,31,27,1.31,1.49,0.54,1.03,31,25,1.85,2.52,23,47,8,25,23,48,1.06,7,27,50,48,1.00,1.03,1.93,1.49,43,25,2.93,2.52,64,47,36,25,71,48,46,31,23,23,46,31,0,14,0,14,71,29,14,43,0 - 0,Lyon,Amiens,pmatch.asp?league=france_2020&stats=223-16-10-2020,Wed 5 Feb
80,2.29,74,29,59,44,1.07,33,51,41,1.37,39,29,37,36,36,37,1.25,0.96,1.26,1.21,1.25,1.26,25,36,25,2.46,2.21,2.52,50,36,47,29,18,25,43,46,48,1.69,71,48,14,27,1.86,1.49,0.71,1.03,14,25,2.57,2.52,57,47,29,25,43,48,1.06,21,27,36,48,0.64,1.03,1.29,1.49,43,25,1.93,2.52,21,47,14,25,36,48,50,43,36,43,14,7,7,36,21,7,36,43,29,14,1 - 1,Montpellier,Metz,pmatch.asp?league=france_2020&stats=221-1-20-2020,Wed 5 Feb
74,1.43,59,34,59,20,0.43,26,59,41,1.37,25,25,37,54,43,37,1.04,0.96,1.26,1.57,1.32,1.26,21,32,25,2.61,2.29,2.52,54,46,47,32,18,25,46,46,48,1.69,43,48,43,27,1.21,1.49,1.07,1.03,14,25,2.29,2.52,36,47,21,25,36,48,1.06,7,27,71,48,0.50,1.03,1.57,1.49,21,25,2.07,2.52,36,47,14,25,36,48,36,36,29,36,29,29,14,7,0,14,36,64,57,21,2 - 0,Nimes,Dijon,pmatch.asp?league=france_2020&stats=230-4-17-2020,Wed 5 Feb
54,1.57,46,33,59,32,1.00,32,47,41,1.37,36,39,37,25,32,37,0.93,1.46,1.26,0.75,1.36,1.26,39,29,25,1.68,2.82,2.52,14,61,47,7,25,25,36,79,48,1.69,36,48,14,27,0.86,1.49,0.50,1.03,50,25,1.36,2.52,14,47,7,25,36,48,1.06,23,27,46,48,1.00,1.03,1.38,1.49,31,25,2.38,2.52,46,47,15,25,69,48,57,29,7,36,36,7,7,15,8,8,69,23,15,23,1 - 1,Reims,Nice,pmatch.asp?league=france_2020&stats=227-8-9-2020,Wed 5 Feb
69,0.69,50,41,59,37,1.00,31,56,41,1.37,11,41,37,75,41,37,0.79,1.19,1.26,2.07,1.19,1.26,14,19,25,2.86,2.37,2.52,57,44,47,29,22,25,43,37,48,1.69,23,48,77,27,0.85,1.49,1.85,1.03,0,25,2.69,2.52,38,47,23,25,38,48,1.06,29,27,57,48,0.71,1.03,1.29,1.49,14,25,2.00,2.52,29,47,21,25,14,48,15,15,8,38,46,46,46,29,21,14,14,64,57,21,0 - 1,Toulouse,Strasbourg,pmatch.asp?league=france_2020&stats=225-12-19-2020,Wed 5 Feb
60,1.29,52,40,59,50,2.00,49,52,41,1.37,29,57,37,50,14,37,1.04,1.46,1.26,1.61,1.04,1.26,21,29,25,2.64,2.50,2.52,50,46,47,32,29,25,54,54,48,1.69,29,48,29,27,1.07,1.49,1.29,1.03,43,25,2.36,2.52,36,47,29,25,50,48,1.06,57,27,14,48,1.43,1.03,1.07,1.49,29,25,2.50,2.52,43,47,29,25,43,48,21,14,21,50,36,29,21,50,29,29,43,29,7,21,0 - 2,Saint-Etienne,Marseille,pmatch.asp?league=france_2020&stats=224-18-7-2020,Wed 5 Feb
69,1.80,71,39,59,29,1.08,31,67,41,1.37,39,54,37,39,32,37,1.00,1.25,1.26,1.18,0.96,1.26,21,14,25,2.18,2.21,2.52,36,43,47,21,7,25,32,39,48,1.69,53,48,27,27,1.33,1.49,0.87,1.03,20,25,2.20,2.52,27,47,20,25,33,48,1.06,31,27,54,48,0.85,1.03,1.38,1.49,15,25,2.23,2.52,31,47,8,25,46,48,47,40,7,33,27,20,13,23,23,8,46,31,31,8,0 - 2,Angers,Lille,pmatch.asp?league=france_2020&stats=236-13-5-2020,Fri 7 Feb
50,2.00,51,48,59,31,0.27,50,59,41,1.37,57,11,37,14,75,37,1.46,0.79,1.26,1.04,2.07,1.26,29,14,25,2.50,2.86,2.52,46,57,47,29,29,25,54,43,48,1.69,57,48,14,27,1.50,1.49,1.00,1.03,29,25,2.50,2.52,50,47,29,25,64,48,1.06,0,27,73,48,0.73,1.03,2.27,1.49,27,25,3.00,2.52,73,47,33,25,47,48,29,21,14,64,14,7,7,7,0,13,47,53,47,60,1 - 0,Marseille,Toulouse,pmatch.asp?league=france_2020&stats=234-7-12-2020,Sat 8 Feb
61,1.00,55,46,59,35,1.00,34,50,41,1.37,14,39,37,46,36,37,1.11,1.57,1.26,1.79,1.57,1.26,39,25,25,2.89,3.14,2.52,61,68,47,36,43,25,68,64,48,1.69,21,48,43,27,1.21,1.49,1.64,1.03,36,25,2.86,2.52,57,47,36,25,64,48,1.06,21,27,43,48,1.07,1.03,1.57,1.49,36,25,2.64,2.52,64,47,29,25,64,48,21,14,21,64,21,14,21,21,7,14,64,29,14,36,1 - 2,Amiens,Monaco,pmatch.asp?league=france_2020&stats=240-10-15-2020,Sat 8 Feb
80,1.71,74,41,59,46,1.21,61,65,41,1.37,25,39,37,43,46,37,0.96,1.00,1.26,1.32,1.11,1.26,32,14,25,2.29,2.11,2.52,46,36,47,18,14,25,46,39,48,1.69,43,48,14,27,1.43,1.49,1.07,1.03,43,25,2.50,2.52,57,47,21,25,57,48,1.06,36,27,50,48,1.21,1.03,1.43,1.49,14,25,2.64,2.52,43,47,21,25,50,48,36,21,36,57,21,7,21,21,21,21,50,29,29,21,3 - 3,Dijon,Nantes,pmatch.asp?league=france_2020&stats=237-17-6-2020,Sat 8 Feb
56,1.36,67,49,59,54,1.33,52,65,41,1.37,29,32,37,36,32,37,0.96,1.43,1.26,1.25,1.21,1.26,36,36,25,2.21,2.64,2.52,36,43,47,18,29,25,46,61,48,1.69,36,48,36,27,1.29,1.49,1.21,1.03,29,25,2.50,2.52,50,47,21,25,57,48,1.06,33,27,33,48,1.40,1.03,1.47,1.49,33,25,2.87,2.52,47,47,33,25,73,48,21,21,36,57,21,21,14,13,13,27,73,13,13,13,1 - 2,Metz,Bordeaux,pmatch.asp?league=france_2020&stats=238-20-14-2020,Sat 8 Feb
68,1.87,68,53,59,26,0.50,41,66,41,1.37,39,25,37,32,54,37,1.46,1.04,1.26,1.36,1.57,1.26,29,21,25,2.82,2.61,2.52,61,54,47,25,32,25,79,46,48,1.69,53,48,20,27,1.87,1.49,1.33,1.03,27,25,3.20,2.52,73,47,33,25,87,48,1.06,7,27,64,48,0.86,1.03,2.07,1.49,29,25,2.93,2.52,71,47,43,25,57,48,13,13,33,87,0,0,27,14,0,14,57,43,29,43,1 - 3,Nice,Nimes,pmatch.asp?league=france_2020&stats=235-9-4-2020,Sat 8 Feb
58,2.07,66,58,59,29,0.71,38,70,41,1.37,54,29,37,29,36,37,1.36,1.21,1.26,0.86,1.32,1.26,18,36,25,2.21,2.54,2.52,39,46,47,18,29,25,46,46,48,1.69,64,48,21,27,1.79,1.49,1.00,1.03,14,25,2.79,2.52,64,47,29,25,64,48,1.06,14,27,57,48,0.93,1.03,1.86,1.49,29,25,2.79,2.52,57,47,36,25,43,48,21,14,50,64,21,14,7,14,7,14,43,50,43,36,0 - 0,Rennes,Brest,pmatch.asp?league=france_2020&stats=233-2-11-2020,Sat 8 Feb
80,2.29,74,29,59,40,0.86,48,60,41,1.37,39,29,37,36,50,37,1.25,1.04,1.26,1.21,1.61,1.26,25,21,25,2.46,2.64,2.52,50,50,47,29,32,25,43,54,48,1.69,71,48,14,27,1.86,1.49,0.71,1.03,14,25,2.57,2.52,57,47,29,25,43,48,1.06,29,27,71,48,1.00,1.03,1.93,1.49,0,25,2.93,2.52,64,47,36,25,57,48,50,43,36,43,14,7,7,14,14,7,57,29,29,43,1 - 0,Montpellier,Saint-Etienne,pmatch.asp?league=france_2020&stats=231-1-18-2020,Sun 9 Feb
63,1.85,69,44,59,46,1.36,54,67,41,1.37,41,36,37,41,25,37,1.19,0.93,1.26,1.19,0.75,1.26,19,39,25,2.37,1.68,2.52,44,14,47,22,7,25,37,36,48,1.69,54,48,23,27,1.69,1.49,1.08,1.03,23,25,2.77,2.52,62,47,23,25,62,48,1.06,36,27,36,48,1.00,1.03,1.00,1.49,29,25,2.00,2.52,14,47,7,25,36,48,31,23,31,62,15,8,23,29,29,14,36,36,36,7,3 - 0,Strasbourg,Reims,pmatch.asp?league=france_2020&stats=239-19-8-2020,Sun 9 Feb
54,2.64,59,46,59,52,1.40,60,74,41,1.37,81,39,37,11,36,37,2.78,1.50,1.26,0.89,0.96,1.26,7,25,25,3.67,2.46,2.52,70,46,47,52,21,25,44,43,48,1.69,86,48,7,27,3.14,1.49,0.79,1.03,7,25,3.93,2.52,71,47,64,25,29,48,1.06,40,27,40,48,1.67,1.03,1.33,1.49,20,25,3.00,2.52,67,47,33,25,60,48,64,64,50,29,7,7,21,20,20,40,60,20,20,33,4 - 2,Paris SG,Lyon,pmatch.asp?league=france_2020&stats=232-3-16-2020,Sun 9 Feb
65,1.86,66,50,59,20,0.57,26,71,41,1.37,39,39,37,36,36,37,1.57,1.25,1.26,1.57,1.21,1.26,25,25,25,3.14,2.46,2.52,68,50,47,43,29,25,64,43,48,1.69,57,48,29,27,2.07,1.49,1.57,1.03,14,25,3.64,2.52,71,47,57,25,64,48,1.06,7,27,57,48,0.64,1.03,1.71,1.49,36,25,2.36,2.52,43,47,29,25,43,48,29,29,36,64,7,7,36,7,0,0,43,57,50,36,1 - 0,Monaco,Montpellier,pmatch.asp?league=france_2020&stats=248-15-1-2020,Fri 14 Feb
61,1.00,55,46,59,46,2.38,41,54,41,1.37,14,81,37,46,11,37,1.11,2.78,1.26,1.79,0.89,1.26,39,7,25,2.89,3.67,2.52,61,70,47,36,52,25,68,44,48,1.69,21,48,43,27,1.21,1.49,1.64,1.03,36,25,2.86,2.52,57,47,36,25,64,48,1.06,77,27,15,48,2.38,1.03,1.00,1.49,8,25,3.38,2.52,69,47,38,25,62,48,21,14,21,64,21,14,21,38,38,54,62,0,0,23,4 - 4,Amiens,Paris SG,pmatch.asp?league=france_2020&stats=250-10-3-2020,Sat 15 Feb
46,1.31,48,35,59,20,0.43,26,59,41,1.37,32,25,37,32,43,37,1.43,0.96,1.26,1.21,1.32,1.26,36,32,25,2.64,2.29,2.52,43,46,47,29,18,25,61,46,48,1.69,31,48,31,27,1.46,1.49,0.92,1.03,38,25,2.38,2.52,38,47,23,25,46,48,1.06,7,27,71,48,0.50,1.03,1.57,1.49,21,25,2.07,2.52,36,47,14,25,36,48,31,23,38,46,31,23,8,7,0,14,36,64,57,21,2 - 2,Bordeaux,Dijon,pmatch.asp?league=france_2020&stats=243-14-17-2020,Sat 15 Feb
54,1.43,39,35,59,44,1.07,33,51,41,1.37,39,29,37,46,36,37,1.00,0.96,1.26,1.11,1.25,1.26,14,36,25,2.11,2.21,2.52,36,36,47,14,18,25,39,46,48,1.69,43,48,43,27,0.79,1.49,0.79,1.03,14,25,1.57,2.52,29,47,7,25,29,48,1.06,21,27,36,48,0.64,1.03,1.29,1.49,43,25,1.93,2.52,21,47,14,25,36,48,50,36,7,29,36,21,14,36,21,7,36,43,29,14,0 - 0,Nantes,Metz,pmatch.asp?league=france_2020&stats=247-6-20-2020,Sat 15 Feb
74,1.43,59,34,59,31,0.92,29,61,41,1.37,25,39,37,54,39,37,1.04,1.00,1.26,1.57,1.18,1.26,21,21,25,2.61,2.18,2.52,54,36,47,32,21,25,46,32,48,1.69,43,48,43,27,1.21,1.49,1.07,1.03,14,25,2.29,2.52,36,47,21,25,36,48,1.06,23,27,54,48,0.62,1.03,1.54,1.49,23,25,2.15,2.52,46,47,23,25,31,48,36,36,29,36,29,29,14,38,15,0,31,54,31,38,1 - 0,Nimes,Angers,pmatch.asp?league=france_2020&stats=249-4-13-2020,Sat 15 Feb
69,0.69,50,41,59,32,1.00,32,47,41,1.37,11,39,37,75,32,37,0.79,1.46,1.26,2.07,1.36,1.26,14,29,25,2.86,2.82,2.52,57,61,47,29,25,25,43,79,48,1.69,23,48,77,27,0.85,1.49,1.85,1.03,0,25,2.69,2.52,38,47,23,25,38,48,1.06,23,27,46,48,1.00,1.03,1.38,1.49,31,25,2.38,2.52,46,47,15,25,69,48,15,15,8,38,46,46,46,15,8,8,69,23,15,23,0 - 2,Toulouse,Nice,pmatch.asp?league=france_2020&stats=244-12-9-2020,Sat 15 Feb
48,1.46,40,26,59,37,1.00,31,56,41,1.37,39,41,37,36,41,37,1.50,1.19,1.26,0.96,1.19,1.26,25,19,25,2.46,2.37,2.52,46,44,47,21,22,25,43,37,48,1.69,38,48,31,27,1.31,1.49,0.54,1.03,31,25,1.85,2.52,23,47,8,25,23,48,1.06,29,27,57,48,0.71,1.03,1.29,1.49,14,25,2.00,2.52,29,47,21,25,14,48,46,31,23,23,46,31,0,29,21,14,14,64,57,21,1 - 1,Lyon,Strasbourg,pmatch.asp?league=france_2020&stats=242-16-19-2020,Sun 16 Feb
71,1.71,62,30,59,40,0.86,48,60,41,1.37,29,29,37,36,50,37,1.21,1.04,1.26,1.32,1.61,1.26,36,21,25,2.54,2.64,2.52,46,50,47,29,32,25,46,54,48,1.69,43,48,14,27,1.50,1.49,0.79,1.03,43,25,2.29,2.52,36,47,21,25,50,48,1.06,29,27,71,48,1.00,1.03,1.93,1.49,0,25,2.93,2.52,64,47,36,25,57,48,43,29,14,50,21,7,14,14,14,7,57,29,29,43,3 - 2,Brest,Saint-Etienne,pmatch.asp?league=france_2020&stats=245-11-18-2020,Sun 16 Feb
54,1.57,46,33,59,42,1.50,34,42,41,1.37,36,54,37,25,29,37,0.93,1.36,1.26,0.75,0.86,1.26,39,18,25,1.68,2.21,2.52,14,39,47,7,18,25,36,46,48,1.69,36,48,14,27,0.86,1.49,0.50,1.03,50,25,1.36,2.52,14,47,7,25,36,48,1.06,43,27,36,48,0.93,1.03,0.71,1.49,21,25,1.64,2.52,14,47,7,25,29,48,57,29,7,36,36,7,7,50,43,21,29,29,21,7,1 - 0,Reims,Rennes,pmatch.asp?league=france_2020&stats=246-8-2-2020,Sun 16 Feb
71,2.33,69,33,59,50,2.00,49,52,41,1.37,54,57,37,32,14,37,1.25,1.46,1.26,0.96,1.04,1.26,14,29,25,2.21,2.50,2.52,43,46,47,7,29,25,39,54,48,1.69,73,48,13,27,1.60,1.49,0.60,1.03,13,25,2.20,2.52,53,47,7,25,33,48,1.06,57,27,14,48,1.43,1.03,1.07,1.49,29,25,2.50,2.52,43,47,29,25,43,48,60,53,53,33,13,7,13,50,29,29,43,29,7,21,1 - 2,Lille,Marseille,pmatch.asp?league=france_2020&stats=241-5-7-2020,Sun 16 Feb
68,1.87,68,53,59,29,0.71,38,70,41,1.37,39,29,37,32,36,37,1.46,1.21,1.26,1.36,1.32,1.26,29,36,25,2.82,2.54,2.52,61,46,47,25,29,25,79,46,48,1.69,53,48,20,27,1.87,1.49,1.33,1.03,27,25,3.20,2.52,73,47,33,25,87,48,1.06,14,27,57,48,0.93,1.03,1.86,1.49,29,25,2.79,2.52,57,47,36,25,43,48,13,13,33,87,0,0,27,14,7,14,43,50,43,36,2 - 2,Nice,Brest,pmatch.asp?league=france_2020&stats=256-9-11-2020,Fri 21 Feb
56,1.36,67,49,59,52,1.40,60,74,41,1.37,29,39,37,36,36,37,0.96,1.50,1.26,1.25,0.96,1.26,36,25,25,2.21,2.46,2.52,36,46,47,18,21,25,46,43,48,1.69,36,48,36,27,1.29,1.49,1.21,1.03,29,25,2.50,2.52,50,47,21,25,57,48,1.06,40,27,40,48,1.67,1.03,1.33,1.49,20,25,3.00,2.52,67,47,33,25,60,48,21,21,36,57,21,21,14,20,20,40,60,20,20,33,0 - 2,Metz,Lyon,pmatch.asp?league=france_2020&stats=259-20-16-2020,Fri 21 Feb
50,2.00,51,48,59,46,1.21,61,65,41,1.37,57,39,37,14,46,37,1.46,1.00,1.26,1.04,1.11,1.26,29,14,25,2.50,2.11,2.52,46,36,47,29,14,25,54,39,48,1.69,57,48,14,27,1.50,1.49,1.00,1.03,29,25,2.50,2.52,50,47,29,25,64,48,1.06,36,27,50,48,1.21,1.03,1.43,1.49,14,25,2.64,2.52,43,47,21,25,50,48,29,21,14,64,14,7,7,21,21,21,50,29,29,21,1 - 3,Marseille,Nantes,pmatch.asp?league=france_2020&stats=255-7-6-2020,Sat 22 Feb
69,1.80,71,39,59,20,0.57,26,71,41,1.37,39,39,37,39,36,37,1.00,1.25,1.26,1.18,1.21,1.26,21,25,25,2.18,2.46,2.52,36,50,47,21,29,25,32,43,48,1.69,53,48,27,27,1.33,1.49,0.87,1.03,20,25,2.20,2.52,27,47,20,25,33,48,1.06,7,27,57,48,0.64,1.03,1.71,1.49,36,25,2.36,2.52,43,47,29,25,43,48,47,40,7,33,27,20,13,7,0,0,43,57,50,36,1 - 0,Angers,Montpellier,pmatch.asp?league=france_2020&stats=257-13-1-2020,Sat 22 Feb
80,1.71,74,41,59,35,1.00,34,50,41,1.37,25,39,37,43,36,37,0.96,1.57,1.26,1.32,1.57,1.26,32,25,25,2.29,3.14,2.52,46,68,47,18,43,25,46,64,48,1.69,43,48,14,27,1.43,1.49,1.07,1.03,43,25,2.50,2.52,57,47,21,25,57,48,1.06,21,27,43,48,1.07,1.03,1.57,1.49,36,25,2.64,2.52,64,47,29,25,64,48,36,21,36,57,21,7,21,21,7,14,64,29,14,36,1 - 1,Dijon,Monaco,pmatch.asp?league=france_2020&stats=258-17-15-2020,Sat 22 Feb
71,2.33,69,33,59,31,0.27,50,59,41,1.37,54,11,37,32,75,37,1.25,0.79,1.26,0.96,2.07,1.26,14,14,25,2.21,2.86,2.52,43,57,47,7,29,25,39,43,48,1.69,73,48,13,27,1.60,1.49,0.60,1.03,13,25,2.20,2.52,53,47,7,25,33,48,1.06,0,27,73,48,0.73,1.03,2.27,1.49,27,25,3.00,2.52,73,47,33,25,47,48,60,53,53,33,13,7,13,7,0,13,47,53,47,60,3 - 0,Lille,Toulouse,pmatch.asp?league=france_2020&stats=252-5-12-2020,Sat 22 Feb
63,1.85,69,44,59,39,0.64,45,54,41,1.37,41,14,37,41,46,37,1.19,1.11,1.26,1.19,1.79,1.26,19,39,25,2.37,2.89,2.52,44,61,47,22,36,25,37,68,48,1.69,54,48,23,27,1.69,1.49,1.08,1.03,23,25,2.77,2.52,62,47,23,25,62,48,1.06,7,27,50,48,1.00,1.03,1.93,1.49,43,25,2.93,2.52,64,47,36,25,71,48,31,23,31,62,15,8,23,14,0,14,71,29,14,43,0 - 0,Strasbourg,Amiens,pmatch.asp?league=france_2020&stats=260-19-10-2020,Sat 22 Feb
60,1.29,52,40,59,46,1.36,54,67,41,1.37,29,36,37,50,25,37,1.04,0.93,1.26,1.61,0.75,1.26,21,39,25,2.64,1.68,2.52,50,14,47,32,7,25,54,36,48,1.69,29,48,29,27,1.07,1.49,1.29,1.03,43,25,2.36,2.52,36,47,29,25,50,48,1.06,36,27,36,48,1.00,1.03,1.00,1.49,29,25,2.00,2.52,14,47,7,25,36,48,21,14,21,50,36,29,21,29,29,14,36,36,36,7,1 - 1,Saint-Etienne,Reims,pmatch.asp?league=france_2020&stats=254-18-8-2020,Sun 23 Feb
58,2.07,66,58,59,26,0.50,41,66,41,1.37,54,25,37,29,54,37,1.36,1.04,1.26,0.86,1.57,1.26,18,21,25,2.21,2.61,2.52,39,54,47,18,32,25,46,46,48,1.69,64,48,21,27,1.79,1.49,1.00,1.03,14,25,2.79,2.52,64,47,29,25,64,48,1.06,7,27,64,48,0.86,1.03,2.07,1.49,29,25,2.93,2.52,71,47,43,25,57,48,21,14,50,64,21,14,7,14,0,14,57,43,29,43,2 - 1,Rennes,Nimes,pmatch.asp?league=france_2020&stats=253-2-4-2020,Sun 23 Feb
54,2.64,59,46,59,54,1.33,52,65,41,1.37,81,32,37,11,32,37,2.78,1.43,1.26,0.89,1.21,1.26,7,36,25,3.67,2.64,2.52,70,43,47,52,29,25,44,61,48,1.69,86,48,7,27,3.14,1.49,0.79,1.03,7,25,3.93,2.52,71,47,64,25,29,48,1.06,33,27,33,48,1.40,1.03,1.47,1.49,33,25,2.87,2.52,47,47,33,25,73,48,64,64,50,29,7,7,21,13,13,27,73,13,13,13,4 - 3,Paris SG,Bordeaux,pmatch.asp?league=france_2020&stats=251-3-14-2020,Sun 23 Feb
74,1.43,59,34,59,50,2.00,49,52,41,1.37,25,57,37,54,14,37,1.04,1.46,1.26,1.57,1.04,1.26,21,29,25,2.61,2.50,2.52,54,46,47,32,29,25,46,54,48,1.69,43,48,43,27,1.21,1.49,1.07,1.03,14,25,2.29,2.52,36,47,21,25,36,48,1.06,57,27,14,48,1.43,1.03,1.07,1.49,29,25,2.50,2.52,43,47,29,25,43,48,36,36,29,36,29,29,14,50,29,29,43,29,7,21,2 - 3,Nimes,Marseille,pmatch.asp?league=france_2020&stats=269-4-7-2020,Fri 28 Feb
54,2.64,59,46,59,20,0.43,26,59,41,1.37,81,25,37,11,43,37,2.78,0.96,1.26,0.89,1.32,1.26,7,32,25,3.67,2.29,2.52,70,46,47,52,18,25,44,46,48,1.69,86,48,7,27,3.14,1.49,0.79,1.03,7,25,3.93,2.52,71,47,64,25,29,48,1.06,7,27,71,48,0.50,1.03,1.57,1.49,21,25,2.07,2.52,36,47,14,25,36,48,64,64,50,29,7,7,21,7,0,14,36,64,57,21,4 - 0,Paris SG,Dijon,pmatch.asp?league=france_2020&stats=262-3-17-2020,Sat 29 Feb
61,1.00,55,46,59,44,1.07,33,51,41,1.37,14,29,37,46,36,37,1.11,0.96,1.26,1.79,1.25,1.26,39,36,25,2.89,2.21,2.52,61,36,47,36,18,25,68,46,48,1.69,21,48,43,27,1.21,1.49,1.64,1.03,36,25,2.86,2.52,57,47,36,25,64,48,1.06,21,27,36,48,0.64,1.03,1.29,1.49,43,25,1.93,2.52,21,47,14,25,36,48,21,14,21,64,21,14,21,36,21,7,36,43,29,14,0 - 1,Amiens,Metz,pmatch.asp?league=france_2020&stats=270-10-20-2020,Sat 29 Feb
